,NDC,Manufacturer,Product,Product Launch Date,Estimated LOE Date,Major Class,Acute/Chronic,Prod Form,Pack Size,Pack Quantity,Date,Year,Month,TRx,Previous_TRx,TRx_cumulative,WAC,Pct_change,Changed
205007,61874007560,Allergan USA Inc.,VIBERZI 12/2015 ALL,12/1/2015 0:00,Mar-28,GI PRODUCTS,CHRONIC,ORALS,1,60.0,2018_03,2018,3,6624,5790.0,18974.0,19.096829999999997,0.0,0
205008,61874007560,Allergan USA Inc.,VIBERZI 12/2015 ALL,12/1/2015 0:00,Mar-28,GI PRODUCTS,CHRONIC,ORALS,1,60.0,2018_04,2018,4,6290,6624.0,25264.0,19.096829999999997,0.0,0
205009,61874007560,Allergan USA Inc.,VIBERZI 12/2015 ALL,12/1/2015 0:00,Mar-28,GI PRODUCTS,CHRONIC,ORALS,1,60.0,2018_05,2018,5,6753,6290.0,32017.0,19.096829999999997,0.0,0
205010,61874007560,Allergan USA Inc.,VIBERZI 12/2015 ALL,12/1/2015 0:00,Mar-28,GI PRODUCTS,CHRONIC,ORALS,1,60.0,2018_06,2018,6,6401,6753.0,38418.0,19.096829999999997,0.0,0
205011,61874007560,Allergan USA Inc.,VIBERZI 12/2015 ALL,12/1/2015 0:00,Mar-28,GI PRODUCTS,CHRONIC,ORALS,1,60.0,2018_07,2018,7,6544,6401.0,44962.0,19.096829999999997,0.0,0
205012,61874007560,Allergan USA Inc.,VIBERZI 12/2015 ALL,12/1/2015 0:00,Mar-28,GI PRODUCTS,CHRONIC,ORALS,1,60.0,2018_08,2018,8,6680,6544.0,51642.0,19.096829999999997,0.0,0
205013,61874007560,Allergan USA Inc.,VIBERZI 12/2015 ALL,12/1/2015 0:00,Mar-28,GI PRODUCTS,CHRONIC,ORALS,1,60.0,2018_09,2018,9,6089,6680.0,57731.0,19.096829999999997,0.0,0
205014,61874007560,Allergan USA Inc.,VIBERZI 12/2015 ALL,12/1/2015 0:00,Mar-28,GI PRODUCTS,CHRONIC,ORALS,1,60.0,2018_10,2018,10,6682,6089.0,64413.0,19.096829999999997,0.0,0
205015,61874007560,Allergan USA Inc.,VIBERZI 12/2015 ALL,12/1/2015 0:00,Mar-28,GI PRODUCTS,CHRONIC,ORALS,1,60.0,2018_11,2018,11,6350,6682.0,70763.0,19.096829999999997,0.0,0
205016,61874007560,Allergan USA Inc.,VIBERZI 12/2015 ALL,12/1/2015 0:00,Mar-28,GI PRODUCTS,CHRONIC,ORALS,1,60.0,2018_12,2018,12,6516,6350.0,77279.0,19.096829999999997,0.0,0
205017,61874007560,Allergan USA Inc.,VIBERZI 12/2015 ALL,12/1/2015 0:00,Mar-28,GI PRODUCTS,CHRONIC,ORALS,1,60.0,2019_01,2019,1,6081,6516.0,6081.0,19.096829999999997,0.0,0
205018,61874007560,Allergan USA Inc.,VIBERZI 12/2015 ALL,12/1/2015 0:00,Mar-28,GI PRODUCTS,CHRONIC,ORALS,1,60.0,2019_02,2019,2,5313,6081.0,11394.0,20.910999999999998,0.09499848927806354,1
205019,61874007560,Allergan USA Inc.,VIBERZI 12/2015 ALL,12/1/2015 0:00,Mar-28,GI PRODUCTS,CHRONIC,ORALS,1,60.0,2019_03,2019,3,5971,5313.0,17365.0,20.910999999999998,0.0,0
205020,61874007560,Allergan USA Inc.,VIBERZI 12/2015 ALL,12/1/2015 0:00,Mar-28,GI PRODUCTS,CHRONIC,ORALS,1,60.0,2019_04,2019,4,5860,5971.0,23225.0,20.910999999999998,0.0,0
205021,61874007560,Allergan USA Inc.,VIBERZI 12/2015 ALL,12/1/2015 0:00,Mar-28,GI PRODUCTS,CHRONIC,ORALS,1,60.0,2019_05,2019,5,5950,5860.0,29175.0,20.910999999999998,0.0,0
205022,61874007560,Allergan USA Inc.,VIBERZI 12/2015 ALL,12/1/2015 0:00,Mar-28,GI PRODUCTS,CHRONIC,ORALS,1,60.0,2019_06,2019,6,5433,5950.0,34608.0,20.910999999999998,0.0,0
205023,61874007560,Allergan USA Inc.,VIBERZI 12/2015 ALL,12/1/2015 0:00,Mar-28,GI PRODUCTS,CHRONIC,ORALS,1,60.0,2019_07,2019,7,6048,5433.0,40656.0,20.910999999999998,0.0,0
205024,61874007560,Allergan USA Inc.,VIBERZI 12/2015 ALL,12/1/2015 0:00,Mar-28,GI PRODUCTS,CHRONIC,ORALS,1,60.0,2019_08,2019,8,6123,6048.0,46779.0,20.910999999999998,0.0,0
205025,61874007560,Allergan USA Inc.,VIBERZI 12/2015 ALL,12/1/2015 0:00,Mar-28,GI PRODUCTS,CHRONIC,ORALS,1,60.0,2019_09,2019,9,5613,6123.0,52392.0,20.910999999999998,0.0,0
205026,61874007560,Allergan USA Inc.,VIBERZI 12/2015 ALL,12/1/2015 0:00,Mar-28,GI PRODUCTS,CHRONIC,ORALS,1,60.0,2019_10,2019,10,6072,5613.0,58464.0,20.910999999999998,0.0,0
205027,61874007560,Allergan USA Inc.,VIBERZI 12/2015 ALL,12/1/2015 0:00,Mar-28,GI PRODUCTS,CHRONIC,ORALS,1,60.0,2019_11,2019,11,5609,6072.0,64073.0,20.910999999999998,0.0,0
205028,61874007560,Allergan USA Inc.,VIBERZI 12/2015 ALL,12/1/2015 0:00,Mar-28,GI PRODUCTS,CHRONIC,ORALS,1,60.0,2019_12,2019,12,6029,5609.0,70102.0,20.910999999999998,0.0,0
205029,61874007560,Allergan USA Inc.,VIBERZI 12/2015 ALL,12/1/2015 0:00,Mar-28,GI PRODUCTS,CHRONIC,ORALS,1,60.0,2020_01,2020,1,5527,6029.0,5527.0,20.910999999999998,0.0,0
205030,61874007560,Allergan USA Inc.,VIBERZI 12/2015 ALL,12/1/2015 0:00,Mar-28,GI PRODUCTS,CHRONIC,ORALS,1,60.0,2020_02,2020,2,4956,5527.0,10483.0,21.9565,0.04999760891396865,1
205031,61874007560,Allergan USA Inc.,VIBERZI 12/2015 ALL,12/1/2015 0:00,Mar-28,GI PRODUCTS,CHRONIC,ORALS,1,60.0,2020_03,2020,3,5667,4956.0,16150.0,21.9565,0.0,0
205032,61874007560,Allergan USA Inc.,VIBERZI 12/2015 ALL,12/1/2015 0:00,Mar-28,GI PRODUCTS,CHRONIC,ORALS,1,60.0,2020_04,2020,4,4929,5667.0,21079.0,21.9565,0.0,0
205033,61874007560,Allergan USA Inc.,VIBERZI 12/2015 ALL,12/1/2015 0:00,Mar-28,GI PRODUCTS,CHRONIC,ORALS,1,60.0,2020_05,2020,5,4860,4929.0,25939.0,21.9565,0.0,0
205034,61874007560,Allergan USA Inc.,VIBERZI 12/2015 ALL,12/1/2015 0:00,Mar-28,GI PRODUCTS,CHRONIC,ORALS,1,60.0,2020_06,2020,6,5161,4860.0,31100.0,21.9565,0.0,0
205035,61874007560,Allergan USA Inc.,VIBERZI 12/2015 ALL,12/1/2015 0:00,Mar-28,GI PRODUCTS,CHRONIC,ORALS,1,60.0,2020_07,2020,7,5422,5161.0,36522.0,21.9565,0.0,0
205036,61874010060,Allergan USA Inc.,VIBERZI 12/2015 ALL,12/1/2015 0:00,Mar-28,GI PRODUCTS,CHRONIC,ORALS,1,60.0,2015_12,2015,12,761,,761.0,16.0,,0
205037,61874010060,Allergan USA Inc.,VIBERZI 12/2015 ALL,12/1/2015 0:00,Mar-28,GI PRODUCTS,CHRONIC,ORALS,1,60.0,2016_01,2016,1,2081,761.0,2081.0,16.0,0.0,0
205038,61874010060,Allergan USA Inc.,VIBERZI 12/2015 ALL,12/1/2015 0:00,Mar-28,GI PRODUCTS,CHRONIC,ORALS,1,60.0,2016_02,2016,2,3242,2081.0,5323.0,16.0,0.0,0
205039,61874010060,Allergan USA Inc.,VIBERZI 12/2015 ALL,12/1/2015 0:00,Mar-28,GI PRODUCTS,CHRONIC,ORALS,1,60.0,2016_03,2016,3,4384,3242.0,9707.0,16.0,0.0,0
205040,61874010060,Allergan USA Inc.,VIBERZI 12/2015 ALL,12/1/2015 0:00,Mar-28,GI PRODUCTS,CHRONIC,ORALS,1,60.0,2016_04,2016,4,5193,4384.0,14900.0,16.0,0.0,0
205041,61874010060,Allergan USA Inc.,VIBERZI 12/2015 ALL,12/1/2015 0:00,Mar-28,GI PRODUCTS,CHRONIC,ORALS,1,60.0,2016_05,2016,5,6499,5193.0,21399.0,16.0,0.0,0
205042,61874010060,Allergan USA Inc.,VIBERZI 12/2015 ALL,12/1/2015 0:00,Mar-28,GI PRODUCTS,CHRONIC,ORALS,1,60.0,2016_06,2016,6,8005,6499.0,29404.0,16.0,0.0,0
205043,61874010060,Allergan USA Inc.,VIBERZI 12/2015 ALL,12/1/2015 0:00,Mar-28,GI PRODUCTS,CHRONIC,ORALS,1,60.0,2016_07,2016,7,8001,8005.0,37405.0,16.0,0.0,0
205044,61874010060,Allergan USA Inc.,VIBERZI 12/2015 ALL,12/1/2015 0:00,Mar-28,GI PRODUCTS,CHRONIC,ORALS,1,60.0,2016_08,2016,8,10103,8001.0,47508.0,16.0,0.0,0
205045,61874010060,Allergan USA Inc.,VIBERZI 12/2015 ALL,12/1/2015 0:00,Mar-28,GI PRODUCTS,CHRONIC,ORALS,1,60.0,2016_09,2016,9,10426,10103.0,57934.0,16.0,0.0,0
205046,61874010060,Allergan USA Inc.,VIBERZI 12/2015 ALL,12/1/2015 0:00,Mar-28,GI PRODUCTS,CHRONIC,ORALS,1,60.0,2016_10,2016,10,10718,10426.0,68652.0,16.0,0.0,0
205047,61874010060,Allergan USA Inc.,VIBERZI 12/2015 ALL,12/1/2015 0:00,Mar-28,GI PRODUCTS,CHRONIC,ORALS,1,60.0,2016_11,2016,11,11271,10718.0,79923.0,16.0,0.0,0
205048,61874010060,Allergan USA Inc.,VIBERZI 12/2015 ALL,12/1/2015 0:00,Mar-28,GI PRODUCTS,CHRONIC,ORALS,1,60.0,2016_12,2016,12,12213,11271.0,92136.0,16.0,0.0,0
205049,61874010060,Allergan USA Inc.,VIBERZI 12/2015 ALL,12/1/2015 0:00,Mar-28,GI PRODUCTS,CHRONIC,ORALS,1,60.0,2017_01,2017,1,10101,12213.0,10101.0,16.0,0.0,0
205050,61874010060,Allergan USA Inc.,VIBERZI 12/2015 ALL,12/1/2015 0:00,Mar-28,GI PRODUCTS,CHRONIC,ORALS,1,60.0,2017_02,2017,2,9792,10101.0,19893.0,17.44,0.09000000000000008,1
205051,61874010060,Allergan USA Inc.,VIBERZI 12/2015 ALL,12/1/2015 0:00,Mar-28,GI PRODUCTS,CHRONIC,ORALS,1,60.0,2017_03,2017,3,11529,9792.0,31422.0,17.44,0.0,0
205052,61874010060,Allergan USA Inc.,VIBERZI 12/2015 ALL,12/1/2015 0:00,Mar-28,GI PRODUCTS,CHRONIC,ORALS,1,60.0,2017_04,2017,4,10202,11529.0,41624.0,17.44,0.0,0
205053,61874010060,Allergan USA Inc.,VIBERZI 12/2015 ALL,12/1/2015 0:00,Mar-28,GI PRODUCTS,CHRONIC,ORALS,1,60.0,2017_05,2017,5,11506,10202.0,53130.0,17.44,0.0,0
205054,61874010060,Allergan USA Inc.,VIBERZI 12/2015 ALL,12/1/2015 0:00,Mar-28,GI PRODUCTS,CHRONIC,ORALS,1,60.0,2017_06,2017,6,11502,11506.0,64632.0,17.44,0.0,0
205055,61874010060,Allergan USA Inc.,VIBERZI 12/2015 ALL,12/1/2015 0:00,Mar-28,GI PRODUCTS,CHRONIC,ORALS,1,60.0,2017_07,2017,7,10870,11502.0,75502.0,17.44,0.0,0
205056,61874010060,Allergan USA Inc.,VIBERZI 12/2015 ALL,12/1/2015 0:00,Mar-28,GI PRODUCTS,CHRONIC,ORALS,1,60.0,2017_08,2017,8,11727,10870.0,87229.0,17.44,0.0,0
205057,61874010060,Allergan USA Inc.,VIBERZI 12/2015 ALL,12/1/2015 0:00,Mar-28,GI PRODUCTS,CHRONIC,ORALS,1,60.0,2017_09,2017,9,10897,11727.0,98126.0,17.44,0.0,0
205058,61874010060,Allergan USA Inc.,VIBERZI 12/2015 ALL,12/1/2015 0:00,Mar-28,GI PRODUCTS,CHRONIC,ORALS,1,60.0,2017_10,2017,10,11802,10897.0,109928.0,17.44,0.0,0
205059,61874010060,Allergan USA Inc.,VIBERZI 12/2015 ALL,12/1/2015 0:00,Mar-28,GI PRODUCTS,CHRONIC,ORALS,1,60.0,2017_11,2017,11,11503,11802.0,121431.0,17.44,0.0,0
205060,61874010060,Allergan USA Inc.,VIBERZI 12/2015 ALL,12/1/2015 0:00,Mar-28,GI PRODUCTS,CHRONIC,ORALS,1,60.0,2017_12,2017,12,11660,11503.0,133091.0,17.44,0.0,0
205061,61874010060,Allergan USA Inc.,VIBERZI 12/2015 ALL,12/1/2015 0:00,Mar-28,GI PRODUCTS,CHRONIC,ORALS,1,60.0,2018_01,2018,1,10693,11660.0,10693.0,17.44,0.0,0
205062,61874010060,Allergan USA Inc.,VIBERZI 12/2015 ALL,12/1/2015 0:00,Mar-28,GI PRODUCTS,CHRONIC,ORALS,1,60.0,2018_02,2018,2,9497,10693.0,20190.0,19.096829999999997,0.0950017201834863,1
205063,61874010060,Allergan USA Inc.,VIBERZI 12/2015 ALL,12/1/2015 0:00,Mar-28,GI PRODUCTS,CHRONIC,ORALS,1,60.0,2018_03,2018,3,10931,9497.0,31121.0,19.096829999999997,0.0,0
205064,61874010060,Allergan USA Inc.,VIBERZI 12/2015 ALL,12/1/2015 0:00,Mar-28,GI PRODUCTS,CHRONIC,ORALS,1,60.0,2018_04,2018,4,10521,10931.0,41642.0,19.096829999999997,0.0,0
205065,61874010060,Allergan USA Inc.,VIBERZI 12/2015 ALL,12/1/2015 0:00,Mar-28,GI PRODUCTS,CHRONIC,ORALS,1,60.0,2018_05,2018,5,11375,10521.0,53017.0,19.096829999999997,0.0,0
205066,61874010060,Allergan USA Inc.,VIBERZI 12/2015 ALL,12/1/2015 0:00,Mar-28,GI PRODUCTS,CHRONIC,ORALS,1,60.0,2018_06,2018,6,10855,11375.0,63872.0,19.096829999999997,0.0,0
205067,61874010060,Allergan USA Inc.,VIBERZI 12/2015 ALL,12/1/2015 0:00,Mar-28,GI PRODUCTS,CHRONIC,ORALS,1,60.0,2018_07,2018,7,10796,10855.0,74668.0,19.096829999999997,0.0,0
205068,61874010060,Allergan USA Inc.,VIBERZI 12/2015 ALL,12/1/2015 0:00,Mar-28,GI PRODUCTS,CHRONIC,ORALS,1,60.0,2018_08,2018,8,11517,10796.0,86185.0,19.096829999999997,0.0,0
205069,61874010060,Allergan USA Inc.,VIBERZI 12/2015 ALL,12/1/2015 0:00,Mar-28,GI PRODUCTS,CHRONIC,ORALS,1,60.0,2018_09,2018,9,10477,11517.0,96662.0,19.096829999999997,0.0,0
205070,61874010060,Allergan USA Inc.,VIBERZI 12/2015 ALL,12/1/2015 0:00,Mar-28,GI PRODUCTS,CHRONIC,ORALS,1,60.0,2018_10,2018,10,11597,10477.0,108259.0,19.096829999999997,0.0,0
205071,61874010060,Allergan USA Inc.,VIBERZI 12/2015 ALL,12/1/2015 0:00,Mar-28,GI PRODUCTS,CHRONIC,ORALS,1,60.0,2018_11,2018,11,10888,11597.0,119147.0,19.096829999999997,0.0,0
205072,61874010060,Allergan USA Inc.,VIBERZI 12/2015 ALL,12/1/2015 0:00,Mar-28,GI PRODUCTS,CHRONIC,ORALS,1,60.0,2018_12,2018,12,10953,10888.0,130100.0,19.096829999999997,0.0,0
205073,61874010060,Allergan USA Inc.,VIBERZI 12/2015 ALL,12/1/2015 0:00,Mar-28,GI PRODUCTS,CHRONIC,ORALS,1,60.0,2019_01,2019,1,10387,10953.0,10387.0,19.096829999999997,0.0,0
205074,61874010060,Allergan USA Inc.,VIBERZI 12/2015 ALL,12/1/2015 0:00,Mar-28,GI PRODUCTS,CHRONIC,ORALS,1,60.0,2019_02,2019,2,9259,10387.0,19646.0,20.910999999999998,0.09499848927806354,1
205075,61874010060,Allergan USA Inc.,VIBERZI 12/2015 ALL,12/1/2015 0:00,Mar-28,GI PRODUCTS,CHRONIC,ORALS,1,60.0,2019_03,2019,3,10025,9259.0,29671.0,20.910999999999998,0.0,0
205076,61874010060,Allergan USA Inc.,VIBERZI 12/2015 ALL,12/1/2015 0:00,Mar-28,GI PRODUCTS,CHRONIC,ORALS,1,60.0,2019_04,2019,4,10134,10025.0,39805.0,20.910999999999998,0.0,0
205077,61874010060,Allergan USA Inc.,VIBERZI 12/2015 ALL,12/1/2015 0:00,Mar-28,GI PRODUCTS,CHRONIC,ORALS,1,60.0,2019_05,2019,5,10503,10134.0,50308.0,20.910999999999998,0.0,0
205078,61874010060,Allergan USA Inc.,VIBERZI 12/2015 ALL,12/1/2015 0:00,Mar-28,GI PRODUCTS,CHRONIC,ORALS,1,60.0,2019_06,2019,6,9882,10503.0,60190.0,20.910999999999998,0.0,0
205079,61874010060,Allergan USA Inc.,VIBERZI 12/2015 ALL,12/1/2015 0:00,Mar-28,GI PRODUCTS,CHRONIC,ORALS,1,60.0,2019_07,2019,7,10685,9882.0,70875.0,20.910999999999998,0.0,0
205080,61874010060,Allergan USA Inc.,VIBERZI 12/2015 ALL,12/1/2015 0:00,Mar-28,GI PRODUCTS,CHRONIC,ORALS,1,60.0,2019_08,2019,8,10453,10685.0,81328.0,20.910999999999998,0.0,0
205081,61874010060,Allergan USA Inc.,VIBERZI 12/2015 ALL,12/1/2015 0:00,Mar-28,GI PRODUCTS,CHRONIC,ORALS,1,60.0,2019_09,2019,9,10049,10453.0,91377.0,20.910999999999998,0.0,0
205082,61874010060,Allergan USA Inc.,VIBERZI 12/2015 ALL,12/1/2015 0:00,Mar-28,GI PRODUCTS,CHRONIC,ORALS,1,60.0,2019_10,2019,10,10653,10049.0,102030.0,20.910999999999998,0.0,0
205083,61874010060,Allergan USA Inc.,VIBERZI 12/2015 ALL,12/1/2015 0:00,Mar-28,GI PRODUCTS,CHRONIC,ORALS,1,60.0,2019_11,2019,11,9788,10653.0,111818.0,20.910999999999998,0.0,0
205084,61874010060,Allergan USA Inc.,VIBERZI 12/2015 ALL,12/1/2015 0:00,Mar-28,GI PRODUCTS,CHRONIC,ORALS,1,60.0,2019_12,2019,12,10596,9788.0,122414.0,20.910999999999998,0.0,0
205085,61874010060,Allergan USA Inc.,VIBERZI 12/2015 ALL,12/1/2015 0:00,Mar-28,GI PRODUCTS,CHRONIC,ORALS,1,60.0,2020_01,2020,1,9671,10596.0,9671.0,20.910999999999998,0.0,0
205086,61874010060,Allergan USA Inc.,VIBERZI 12/2015 ALL,12/1/2015 0:00,Mar-28,GI PRODUCTS,CHRONIC,ORALS,1,60.0,2020_02,2020,2,8844,9671.0,18515.0,21.9565,0.04999760891396865,1
205087,61874010060,Allergan USA Inc.,VIBERZI 12/2015 ALL,12/1/2015 0:00,Mar-28,GI PRODUCTS,CHRONIC,ORALS,1,60.0,2020_03,2020,3,10341,8844.0,28856.0,21.9565,0.0,0
205088,61874010060,Allergan USA Inc.,VIBERZI 12/2015 ALL,12/1/2015 0:00,Mar-28,GI PRODUCTS,CHRONIC,ORALS,1,60.0,2020_04,2020,4,8904,10341.0,37760.0,21.9565,0.0,0
205089,61874010060,Allergan USA Inc.,VIBERZI 12/2015 ALL,12/1/2015 0:00,Mar-28,GI PRODUCTS,CHRONIC,ORALS,1,60.0,2020_05,2020,5,9103,8904.0,46863.0,21.9565,0.0,0
205090,61874010060,Allergan USA Inc.,VIBERZI 12/2015 ALL,12/1/2015 0:00,Mar-28,GI PRODUCTS,CHRONIC,ORALS,1,60.0,2020_06,2020,6,9486,9103.0,56349.0,21.9565,0.0,0
205091,61874010060,Allergan USA Inc.,VIBERZI 12/2015 ALL,12/1/2015 0:00,Mar-28,GI PRODUCTS,CHRONIC,ORALS,1,60.0,2020_07,2020,7,9728,9486.0,66077.0,21.9565,0.0,0
205119,61874011520,Allergan USA Inc.,VRAYLAR 03/2016 ALL,3/1/2016 0:00,Mar-27,MENTAL HEALTH,CHRONIC,ORALS,1,20.0,2017_07,2017,7,459,,459.0,36.5545,,0
205120,61874011520,Allergan USA Inc.,VRAYLAR 03/2016 ALL,3/1/2016 0:00,Mar-27,MENTAL HEALTH,CHRONIC,ORALS,1,20.0,2017_08,2017,8,565,459.0,1024.0,36.5545,0.0,0
205121,61874011520,Allergan USA Inc.,VRAYLAR 03/2016 ALL,3/1/2016 0:00,Mar-27,MENTAL HEALTH,CHRONIC,ORALS,1,20.0,2017_09,2017,9,584,565.0,1608.0,36.5545,0.0,0
205122,61874011520,Allergan USA Inc.,VRAYLAR 03/2016 ALL,3/1/2016 0:00,Mar-27,MENTAL HEALTH,CHRONIC,ORALS,1,20.0,2017_10,2017,10,738,584.0,2346.0,36.5545,0.0,0
205123,61874011520,Allergan USA Inc.,VRAYLAR 03/2016 ALL,3/1/2016 0:00,Mar-27,MENTAL HEALTH,CHRONIC,ORALS,1,20.0,2017_11,2017,11,721,738.0,3067.0,36.5545,0.0,0
205124,61874011520,Allergan USA Inc.,VRAYLAR 03/2016 ALL,3/1/2016 0:00,Mar-27,MENTAL HEALTH,CHRONIC,ORALS,1,20.0,2017_12,2017,12,791,721.0,3858.0,36.5545,0.0,0
205125,61874011520,Allergan USA Inc.,VRAYLAR 03/2016 ALL,3/1/2016 0:00,Mar-27,MENTAL HEALTH,CHRONIC,ORALS,1,20.0,2018_01,2018,1,728,791.0,728.0,36.5545,0.0,0
205126,61874011520,Allergan USA Inc.,VRAYLAR 03/2016 ALL,3/1/2016 0:00,Mar-27,MENTAL HEALTH,CHRONIC,ORALS,1,20.0,2018_02,2018,2,705,728.0,1433.0,40.027,0.09499514423668788,1
205127,61874011520,Allergan USA Inc.,VRAYLAR 03/2016 ALL,3/1/2016 0:00,Mar-27,MENTAL HEALTH,CHRONIC,ORALS,1,20.0,2018_03,2018,3,852,705.0,2285.0,40.027,0.0,0
205128,61874011520,Allergan USA Inc.,VRAYLAR 03/2016 ALL,3/1/2016 0:00,Mar-27,MENTAL HEALTH,CHRONIC,ORALS,1,20.0,2018_04,2018,4,872,852.0,3157.0,40.027,0.0,0
205129,61874011520,Allergan USA Inc.,VRAYLAR 03/2016 ALL,3/1/2016 0:00,Mar-27,MENTAL HEALTH,CHRONIC,ORALS,1,20.0,2018_05,2018,5,1047,872.0,4204.0,40.027,0.0,0
205130,61874011520,Allergan USA Inc.,VRAYLAR 03/2016 ALL,3/1/2016 0:00,Mar-27,MENTAL HEALTH,CHRONIC,ORALS,1,20.0,2018_06,2018,6,1191,1047.0,5395.0,40.027,0.0,0
205131,61874011520,Allergan USA Inc.,VRAYLAR 03/2016 ALL,3/1/2016 0:00,Mar-27,MENTAL HEALTH,CHRONIC,ORALS,1,20.0,2018_07,2018,7,1240,1191.0,6635.0,40.027,0.0,0
205132,61874011520,Allergan USA Inc.,VRAYLAR 03/2016 ALL,3/1/2016 0:00,Mar-27,MENTAL HEALTH,CHRONIC,ORALS,1,20.0,2018_08,2018,8,1398,1240.0,8033.0,40.027,0.0,0
205133,61874011520,Allergan USA Inc.,VRAYLAR 03/2016 ALL,3/1/2016 0:00,Mar-27,MENTAL HEALTH,CHRONIC,ORALS,1,20.0,2018_09,2018,9,1274,1398.0,9307.0,40.027,0.0,0
205134,61874011520,Allergan USA Inc.,VRAYLAR 03/2016 ALL,3/1/2016 0:00,Mar-27,MENTAL HEALTH,CHRONIC,ORALS,1,20.0,2018_10,2018,10,1495,1274.0,10802.0,40.027,0.0,0
205135,61874011520,Allergan USA Inc.,VRAYLAR 03/2016 ALL,3/1/2016 0:00,Mar-27,MENTAL HEALTH,CHRONIC,ORALS,1,20.0,2018_11,2018,11,1475,1495.0,12277.0,40.027,0.0,0
205136,61874011520,Allergan USA Inc.,VRAYLAR 03/2016 ALL,3/1/2016 0:00,Mar-27,MENTAL HEALTH,CHRONIC,ORALS,1,20.0,2018_12,2018,12,1545,1475.0,13822.0,40.027,0.0,0
205137,61874011520,Allergan USA Inc.,VRAYLAR 03/2016 ALL,3/1/2016 0:00,Mar-27,MENTAL HEALTH,CHRONIC,ORALS,1,20.0,2019_01,2019,1,1522,1545.0,1522.0,40.027,0.0,0
205138,61874011520,Allergan USA Inc.,VRAYLAR 03/2016 ALL,3/1/2016 0:00,Mar-27,MENTAL HEALTH,CHRONIC,ORALS,1,20.0,2019_02,2019,2,1513,1522.0,3035.0,40.027,0.0,0
205139,61874011520,Allergan USA Inc.,VRAYLAR 03/2016 ALL,3/1/2016 0:00,Mar-27,MENTAL HEALTH,CHRONIC,ORALS,1,20.0,2019_03,2019,3,1681,1513.0,4716.0,40.027,0.0,0
205140,61874011520,Allergan USA Inc.,VRAYLAR 03/2016 ALL,3/1/2016 0:00,Mar-27,MENTAL HEALTH,CHRONIC,ORALS,1,20.0,2019_04,2019,4,1860,1681.0,6576.0,40.027,0.0,0
205141,61874011520,Allergan USA Inc.,VRAYLAR 03/2016 ALL,3/1/2016 0:00,Mar-27,MENTAL HEALTH,CHRONIC,ORALS,1,20.0,2019_05,2019,5,2251,1860.0,8827.0,40.027,0.0,0
205142,61874011520,Allergan USA Inc.,VRAYLAR 03/2016 ALL,3/1/2016 0:00,Mar-27,MENTAL HEALTH,CHRONIC,ORALS,1,20.0,2019_06,2019,6,2451,2251.0,11278.0,40.027,0.0,0
205143,61874011520,Allergan USA Inc.,VRAYLAR 03/2016 ALL,3/1/2016 0:00,Mar-27,MENTAL HEALTH,CHRONIC,ORALS,1,20.0,2019_07,2019,7,3148,2451.0,14426.0,40.027,0.0,0
205144,61874011520,Allergan USA Inc.,VRAYLAR 03/2016 ALL,3/1/2016 0:00,Mar-27,MENTAL HEALTH,CHRONIC,ORALS,1,20.0,2019_08,2019,8,2546,3148.0,16972.0,40.027,0.0,0
205145,61874011520,Allergan USA Inc.,VRAYLAR 03/2016 ALL,3/1/2016 0:00,Mar-27,MENTAL HEALTH,CHRONIC,ORALS,1,20.0,2019_09,2019,9,1760,2546.0,18732.0,40.027,0.0,0
205146,61874011520,Allergan USA Inc.,VRAYLAR 03/2016 ALL,3/1/2016 0:00,Mar-27,MENTAL HEALTH,CHRONIC,ORALS,1,20.0,2019_10,2019,10,1859,1760.0,20591.0,40.027,0.0,0
205147,61874011520,Allergan USA Inc.,VRAYLAR 03/2016 ALL,3/1/2016 0:00,Mar-27,MENTAL HEALTH,CHRONIC,ORALS,1,20.0,2019_11,2019,11,1546,1859.0,22137.0,40.027,0.0,0
205148,61874011520,Allergan USA Inc.,VRAYLAR 03/2016 ALL,3/1/2016 0:00,Mar-27,MENTAL HEALTH,CHRONIC,ORALS,1,20.0,2019_12,2019,12,1169,1546.0,23306.0,40.027,0.0,0
205149,61874011520,Allergan USA Inc.,VRAYLAR 03/2016 ALL,3/1/2016 0:00,Mar-27,MENTAL HEALTH,CHRONIC,ORALS,1,20.0,2020_01,2020,1,946,1169.0,946.0,40.027,0.0,0
205150,61874011520,Allergan USA Inc.,VRAYLAR 03/2016 ALL,3/1/2016 0:00,Mar-27,MENTAL HEALTH,CHRONIC,ORALS,1,20.0,2020_02,2020,2,810,946.0,1756.0,40.8275,0.019999000674544742,1
205151,61874011520,Allergan USA Inc.,VRAYLAR 03/2016 ALL,3/1/2016 0:00,Mar-27,MENTAL HEALTH,CHRONIC,ORALS,1,20.0,2020_03,2020,3,865,810.0,2621.0,40.8275,0.0,0
205152,61874011520,Allergan USA Inc.,VRAYLAR 03/2016 ALL,3/1/2016 0:00,Mar-27,MENTAL HEALTH,CHRONIC,ORALS,1,20.0,2020_04,2020,4,819,865.0,3440.0,40.8275,0.0,0
205153,61874011520,Allergan USA Inc.,VRAYLAR 03/2016 ALL,3/1/2016 0:00,Mar-27,MENTAL HEALTH,CHRONIC,ORALS,1,20.0,2020_05,2020,5,716,819.0,4156.0,40.8275,0.0,0
