,Unnamed: 0,NDC,Manufacturer,Product,Product Launch Date,Estimated LOE Date,Major Class,Acute/Chronic,Prod Form,Pack Size,Pack Quantity,Date,Year,Month,TRx,Previous_TRx,TRx_cumulative,WAC,Pct_change,Changed,total_avg_TRx,Unnamed: 21,months_since_change,Months to Expiry
10554,71796,58468009003,Genzyme Corp a subsidiary of Sanofi,SYNVISC-ONE 03/2009 GZY,3/1/2009 0:00,Unspecified,PAIN,CHRONIC,INJECTABLES,1,6,1/6/2015,2015,6,3134,2771,17378,197.45167,0.065003614,1,2054.319444,,12.06666667,
10555,71797,58468009003,Genzyme Corp a subsidiary of Sanofi,SYNVISC-ONE 03/2009 GZY,3/1/2009 0:00,Unspecified,PAIN,CHRONIC,INJECTABLES,1,6,1/7/2015,2015,7,2700,3134,20078,197.45167,0,0,2054.319444,,0.033333333,
10556,71798,58468009003,Genzyme Corp a subsidiary of Sanofi,SYNVISC-ONE 03/2009 GZY,3/1/2009 0:00,Unspecified,PAIN,CHRONIC,INJECTABLES,1,6,1/8/2015,2015,8,2383,2700,22461,197.45167,0,0,2054.319444,,0.066666667,
10557,71799,58468009003,Genzyme Corp a subsidiary of Sanofi,SYNVISC-ONE 03/2009 GZY,3/1/2009 0:00,Unspecified,PAIN,CHRONIC,INJECTABLES,1,6,1/9/2015,2015,9,2401,2383,24862,197.45167,0,0,2054.319444,,0.1,
10558,71800,58468009003,Genzyme Corp a subsidiary of Sanofi,SYNVISC-ONE 03/2009 GZY,3/1/2009 0:00,Unspecified,PAIN,CHRONIC,INJECTABLES,1,6,1/10/2015,2015,10,2850,2401,27712,197.45167,0,0,2054.319444,,0.133333333,
10559,71801,58468009003,Genzyme Corp a subsidiary of Sanofi,SYNVISC-ONE 03/2009 GZY,3/1/2009 0:00,Unspecified,PAIN,CHRONIC,INJECTABLES,1,6,1/11/2015,2015,11,2555,2850,30267,197.45167,0,0,2054.319444,,0.166666667,
10560,71802,58468009003,Genzyme Corp a subsidiary of Sanofi,SYNVISC-ONE 03/2009 GZY,3/1/2009 0:00,Unspecified,PAIN,CHRONIC,INJECTABLES,1,6,1/12/2015,2015,12,2849,2555,33116,197.45167,0,0,2054.319444,,0.2,
10561,71803,58468009003,Genzyme Corp a subsidiary of Sanofi,SYNVISC-ONE 03/2009 GZY,3/1/2009 0:00,Unspecified,PAIN,CHRONIC,INJECTABLES,1,6,1/1/2016,2016,1,1870,2849,1870,197.45167,0,0,2054.319444,,12,
10562,71804,58468009003,Genzyme Corp a subsidiary of Sanofi,SYNVISC-ONE 03/2009 GZY,3/1/2009 0:00,Unspecified,PAIN,CHRONIC,INJECTABLES,1,6,1/2/2016,2016,2,1949,1870,3819,197.45167,0,0,2054.319444,,12.03333333,
10563,71805,58468009003,Genzyme Corp a subsidiary of Sanofi,SYNVISC-ONE 03/2009 GZY,3/1/2009 0:00,Unspecified,PAIN,CHRONIC,INJECTABLES,1,6,1/3/2016,2016,3,2322,1949,6141,197.45167,0,0,2054.319444,,12.06666667,
10564,71806,58468009003,Genzyme Corp a subsidiary of Sanofi,SYNVISC-ONE 03/2009 GZY,3/1/2009 0:00,Unspecified,PAIN,CHRONIC,INJECTABLES,1,6,1/4/2016,2016,4,2243,2322,8384,197.45167,0,0,2054.319444,,12.1,
10565,71807,58468009003,Genzyme Corp a subsidiary of Sanofi,SYNVISC-ONE 03/2009 GZY,3/1/2009 0:00,Unspecified,PAIN,CHRONIC,INJECTABLES,1,6,1/5/2016,2016,5,2577,2243,10961,197.45167,0,0,2054.319444,,12.13333333,
10566,71808,58468009003,Genzyme Corp a subsidiary of Sanofi,SYNVISC-ONE 03/2009 GZY,3/1/2009 0:00,Unspecified,PAIN,CHRONIC,INJECTABLES,1,6,1/6/2016,2016,6,2600,2577,13561,207.32333,0.049995323,1,2054.319444,,12.16666667,
10567,71809,58468009003,Genzyme Corp a subsidiary of Sanofi,SYNVISC-ONE 03/2009 GZY,3/1/2009 0:00,Unspecified,PAIN,CHRONIC,INJECTABLES,1,6,1/7/2016,2016,7,2119,2600,15680,207.32333,0,0,2054.319444,,0.033333333,
10568,71810,58468009003,Genzyme Corp a subsidiary of Sanofi,SYNVISC-ONE 03/2009 GZY,3/1/2009 0:00,Unspecified,PAIN,CHRONIC,INJECTABLES,1,6,1/8/2016,2016,8,2691,2119,18371,207.32333,0,0,2054.319444,,0.066666667,
10569,71811,58468009003,Genzyme Corp a subsidiary of Sanofi,SYNVISC-ONE 03/2009 GZY,3/1/2009 0:00,Unspecified,PAIN,CHRONIC,INJECTABLES,1,6,1/9/2016,2016,9,2342,2691,20713,207.32333,0,0,2054.319444,,0.1,
10570,71812,58468009003,Genzyme Corp a subsidiary of Sanofi,SYNVISC-ONE 03/2009 GZY,3/1/2009 0:00,Unspecified,PAIN,CHRONIC,INJECTABLES,1,6,1/10/2016,2016,10,2483,2342,23196,207.32333,0,0,2054.319444,,0.133333333,
10571,71813,58468009003,Genzyme Corp a subsidiary of Sanofi,SYNVISC-ONE 03/2009 GZY,3/1/2009 0:00,Unspecified,PAIN,CHRONIC,INJECTABLES,1,6,1/11/2016,2016,11,2782,2483,25978,207.32333,0,0,2054.319444,,0.166666667,
10572,71814,58468009003,Genzyme Corp a subsidiary of Sanofi,SYNVISC-ONE 03/2009 GZY,3/1/2009 0:00,Unspecified,PAIN,CHRONIC,INJECTABLES,1,6,1/12/2016,2016,12,2799,2782,28777,207.32333,0,0,2054.319444,,0.2,
10573,71815,58468009003,Genzyme Corp a subsidiary of Sanofi,SYNVISC-ONE 03/2009 GZY,3/1/2009 0:00,Unspecified,PAIN,CHRONIC,INJECTABLES,1,6,1/1/2017,2017,1,1861,2799,1861,207.32333,0,0,2054.319444,,12.03333333,
10574,71816,58468009003,Genzyme Corp a subsidiary of Sanofi,SYNVISC-ONE 03/2009 GZY,3/1/2009 0:00,Unspecified,PAIN,CHRONIC,INJECTABLES,1,6,1/2/2017,2017,2,1919,1861,3780,207.32333,0,0,2054.319444,,12.06666667,
10575,71817,58468009003,Genzyme Corp a subsidiary of Sanofi,SYNVISC-ONE 03/2009 GZY,3/1/2009 0:00,Unspecified,PAIN,CHRONIC,INJECTABLES,1,6,1/3/2017,2017,3,2345,1919,6125,207.32333,0,0,2054.319444,,12.1,
10576,71818,58468009003,Genzyme Corp a subsidiary of Sanofi,SYNVISC-ONE 03/2009 GZY,3/1/2009 0:00,Unspecified,PAIN,CHRONIC,INJECTABLES,1,6,1/4/2017,2017,4,2135,2345,8260,207.32333,0,0,2054.319444,,12.13333333,
10577,71819,58468009003,Genzyme Corp a subsidiary of Sanofi,SYNVISC-ONE 03/2009 GZY,3/1/2009 0:00,Unspecified,PAIN,CHRONIC,INJECTABLES,1,6,1/5/2017,2017,5,2430,2135,10690,207.32333,0,0,2054.319444,,12.16666667,
10578,71820,58468009003,Genzyme Corp a subsidiary of Sanofi,SYNVISC-ONE 03/2009 GZY,3/1/2009 0:00,Unspecified,PAIN,CHRONIC,INJECTABLES,1,6,1/6/2017,2017,6,2454,2430,13144,207.32333,0,0,2054.319444,,12.2,
10579,71821,58468009003,Genzyme Corp a subsidiary of Sanofi,SYNVISC-ONE 03/2009 GZY,3/1/2009 0:00,Unspecified,PAIN,CHRONIC,INJECTABLES,1,6,1/7/2017,2017,7,1975,2454,15119,207.32333,0,0,2054.319444,,12.23333333,
10580,71822,58468009003,Genzyme Corp a subsidiary of Sanofi,SYNVISC-ONE 03/2009 GZY,3/1/2009 0:00,Unspecified,PAIN,CHRONIC,INJECTABLES,1,6,1/8/2017,2017,8,2316,1975,17435,207.32333,0,0,2054.319444,,12.26666667,
10581,71823,58468009003,Genzyme Corp a subsidiary of Sanofi,SYNVISC-ONE 03/2009 GZY,3/1/2009 0:00,Unspecified,PAIN,CHRONIC,INJECTABLES,1,6,1/9/2017,2017,9,1854,2316,19289,207.32333,0,0,2054.319444,,12.3,
10582,71824,58468009003,Genzyme Corp a subsidiary of Sanofi,SYNVISC-ONE 03/2009 GZY,3/1/2009 0:00,Unspecified,PAIN,CHRONIC,INJECTABLES,1,6,1/10/2017,2017,10,2206,1854,21495,211.47,0.020000981,1,2054.319444,,12.33333333,
10583,71825,58468009003,Genzyme Corp a subsidiary of Sanofi,SYNVISC-ONE 03/2009 GZY,3/1/2009 0:00,Unspecified,PAIN,CHRONIC,INJECTABLES,1,6,1/11/2017,2017,11,2369,2206,23864,211.47,0,0,2054.319444,,0.033333333,
10584,71826,58468009003,Genzyme Corp a subsidiary of Sanofi,SYNVISC-ONE 03/2009 GZY,3/1/2009 0:00,Unspecified,PAIN,CHRONIC,INJECTABLES,1,6,1/12/2017,2017,12,2056,2369,25920,211.47,0,0,2054.319444,,0.066666667,
10585,71827,58468009003,Genzyme Corp a subsidiary of Sanofi,SYNVISC-ONE 03/2009 GZY,3/1/2009 0:00,Unspecified,PAIN,CHRONIC,INJECTABLES,1,6,1/1/2018,2018,1,1602,2056,1602,211.47,0,0,2054.319444,,11.86666667,
10586,71828,58468009003,Genzyme Corp a subsidiary of Sanofi,SYNVISC-ONE 03/2009 GZY,3/1/2009 0:00,Unspecified,PAIN,CHRONIC,INJECTABLES,1,6,1/2/2018,2018,2,1546,1602,3148,211.47,0,0,2054.319444,,11.9,
10587,71829,58468009003,Genzyme Corp a subsidiary of Sanofi,SYNVISC-ONE 03/2009 GZY,3/1/2009 0:00,Unspecified,PAIN,CHRONIC,INJECTABLES,1,6,1/3/2018,2018,3,1795,1546,4943,211.47,0,0,2054.319444,,11.93333333,
10588,71830,58468009003,Genzyme Corp a subsidiary of Sanofi,SYNVISC-ONE 03/2009 GZY,3/1/2009 0:00,Unspecified,PAIN,CHRONIC,INJECTABLES,1,6,1/4/2018,2018,4,1777,1795,6720,211.47,0,0,2054.319444,,11.96666667,
10589,71831,58468009003,Genzyme Corp a subsidiary of Sanofi,SYNVISC-ONE 03/2009 GZY,3/1/2009 0:00,Unspecified,PAIN,CHRONIC,INJECTABLES,1,6,1/5/2018,2018,5,2004,1777,8724,214.00833,0.012003263,1,2054.319444,,12,
10590,71832,58468009003,Genzyme Corp a subsidiary of Sanofi,SYNVISC-ONE 03/2009 GZY,3/1/2009 0:00,Unspecified,PAIN,CHRONIC,INJECTABLES,1,6,1/6/2018,2018,6,1732,2004,10456,214.00833,0,0,2054.319444,,0.033333333,
10591,71833,58468009003,Genzyme Corp a subsidiary of Sanofi,SYNVISC-ONE 03/2009 GZY,3/1/2009 0:00,Unspecified,PAIN,CHRONIC,INJECTABLES,1,6,1/7/2018,2018,7,1614,1732,12070,214.00833,0,0,2054.319444,,0.066666667,
10592,71834,58468009003,Genzyme Corp a subsidiary of Sanofi,SYNVISC-ONE 03/2009 GZY,3/1/2009 0:00,Unspecified,PAIN,CHRONIC,INJECTABLES,1,6,1/8/2018,2018,8,1640,1614,13710,214.00833,0,0,2054.319444,,0.1,
10593,71835,58468009003,Genzyme Corp a subsidiary of Sanofi,SYNVISC-ONE 03/2009 GZY,3/1/2009 0:00,Unspecified,PAIN,CHRONIC,INJECTABLES,1,6,1/9/2018,2018,9,1359,1640,15069,214.00833,0,0,2054.319444,,0.133333333,
10594,71836,58468009003,Genzyme Corp a subsidiary of Sanofi,SYNVISC-ONE 03/2009 GZY,3/1/2009 0:00,Unspecified,PAIN,CHRONIC,INJECTABLES,1,6,1/10/2018,2018,10,1609,1359,16678,214.00833,0,0,2054.319444,,0.166666667,
10595,71837,58468009003,Genzyme Corp a subsidiary of Sanofi,SYNVISC-ONE 03/2009 GZY,3/1/2009 0:00,Unspecified,PAIN,CHRONIC,INJECTABLES,1,6,1/11/2018,2018,11,1363,1609,18041,214.00833,0,0,2054.319444,,0.2,
10596,71838,58468009003,Genzyme Corp a subsidiary of Sanofi,SYNVISC-ONE 03/2009 GZY,3/1/2009 0:00,Unspecified,PAIN,CHRONIC,INJECTABLES,1,6,1/12/2018,2018,12,1497,1363,19538,214.00833,0,0,2054.319444,,0.233333333,
10597,71839,58468009003,Genzyme Corp a subsidiary of Sanofi,SYNVISC-ONE 03/2009 GZY,3/1/2009 0:00,Unspecified,PAIN,CHRONIC,INJECTABLES,1,6,1/1/2019,2019,1,1330,1497,1330,214.00833,0,0,2054.319444,,12.03333333,
10598,71840,58468009003,Genzyme Corp a subsidiary of Sanofi,SYNVISC-ONE 03/2009 GZY,3/1/2009 0:00,Unspecified,PAIN,CHRONIC,INJECTABLES,1,6,1/2/2019,2019,2,1459,1330,2789,216.575,0.011993318,1,2054.319444,,12.06666667,
10599,71841,58468009003,Genzyme Corp a subsidiary of Sanofi,SYNVISC-ONE 03/2009 GZY,3/1/2009 0:00,Unspecified,PAIN,CHRONIC,INJECTABLES,1,6,1/3/2019,2019,3,1489,1459,4278,216.575,0,0,2054.319444,,0.033333333,
10600,71842,58468009003,Genzyme Corp a subsidiary of Sanofi,SYNVISC-ONE 03/2009 GZY,3/1/2009 0:00,Unspecified,PAIN,CHRONIC,INJECTABLES,1,6,1/4/2019,2019,4,1651,1489,5929,216.575,0,0,2054.319444,,0.066666667,
10601,71843,58468009003,Genzyme Corp a subsidiary of Sanofi,SYNVISC-ONE 03/2009 GZY,3/1/2009 0:00,Unspecified,PAIN,CHRONIC,INJECTABLES,1,6,1/5/2019,2019,5,1559,1651,7488,216.575,0,0,2054.319444,,0.1,
10602,71844,58468009003,Genzyme Corp a subsidiary of Sanofi,SYNVISC-ONE 03/2009 GZY,3/1/2009 0:00,Unspecified,PAIN,CHRONIC,INJECTABLES,1,6,1/6/2019,2019,6,1592,1559,9080,216.575,0,0,2054.319444,,0.133333333,
10603,71845,58468009003,Genzyme Corp a subsidiary of Sanofi,SYNVISC-ONE 03/2009 GZY,3/1/2009 0:00,Unspecified,PAIN,CHRONIC,INJECTABLES,1,6,1/7/2019,2019,7,1588,1592,10668,216.575,0,0,2054.319444,,0.166666667,
10604,71846,58468009003,Genzyme Corp a subsidiary of Sanofi,SYNVISC-ONE 03/2009 GZY,3/1/2009 0:00,Unspecified,PAIN,CHRONIC,INJECTABLES,1,6,1/8/2019,2019,8,1475,1588,12143,216.575,0,0,2054.319444,,0.2,
10605,71847,58468009003,Genzyme Corp a subsidiary of Sanofi,SYNVISC-ONE 03/2009 GZY,3/1/2009 0:00,Unspecified,PAIN,CHRONIC,INJECTABLES,1,6,1/9/2019,2019,9,1464,1475,13607,216.575,0,0,2054.319444,,0.233333333,
10606,71848,58468009003,Genzyme Corp a subsidiary of Sanofi,SYNVISC-ONE 03/2009 GZY,3/1/2009 0:00,Unspecified,PAIN,CHRONIC,INJECTABLES,1,6,1/10/2019,2019,10,1500,1464,15107,216.575,0,0,2054.319444,,0.266666667,
10607,71849,58468009003,Genzyme Corp a subsidiary of Sanofi,SYNVISC-ONE 03/2009 GZY,3/1/2009 0:00,Unspecified,PAIN,CHRONIC,INJECTABLES,1,6,1/11/2019,2019,11,983,1500,16090,216.575,0,0,2054.319444,,0.3,
10608,71850,58468009003,Genzyme Corp a subsidiary of Sanofi,SYNVISC-ONE 03/2009 GZY,3/1/2009 0:00,Unspecified,PAIN,CHRONIC,INJECTABLES,1,6,1/12/2019,2019,12,1168,983,17258,216.575,0,0,2054.319444,,0.333333333,
10609,71851,58468009003,Genzyme Corp a subsidiary of Sanofi,SYNVISC-ONE 03/2009 GZY,3/1/2009 0:00,Unspecified,PAIN,CHRONIC,INJECTABLES,1,6,1/1/2020,2020,1,845,1168,845,216.575,0,0,2054.319444,,12.13333333,
10610,71852,58468009003,Genzyme Corp a subsidiary of Sanofi,SYNVISC-ONE 03/2009 GZY,3/1/2009 0:00,Unspecified,PAIN,CHRONIC,INJECTABLES,1,6,1/2/2020,2020,2,836,845,1681,228.27,0.053999769,1,2054.319444,,12.16666667,
10611,71853,58468009003,Genzyme Corp a subsidiary of Sanofi,SYNVISC-ONE 03/2009 GZY,3/1/2009 0:00,Unspecified,PAIN,CHRONIC,INJECTABLES,1,6,1/3/2020,2020,3,816,836,2497,228.27,0,0,2054.319444,,0.033333333,
10612,71854,58468009003,Genzyme Corp a subsidiary of Sanofi,SYNVISC-ONE 03/2009 GZY,3/1/2009 0:00,Unspecified,PAIN,CHRONIC,INJECTABLES,1,6,1/4/2020,2020,4,713,816,3210,228.27,0,0,2054.319444,,0.066666667,
10613,71855,58468009003,Genzyme Corp a subsidiary of Sanofi,SYNVISC-ONE 03/2009 GZY,3/1/2009 0:00,Unspecified,PAIN,CHRONIC,INJECTABLES,1,6,1/5/2020,2020,5,679,713,3889,228.27,0,0,2054.319444,,0.1,
10614,71856,58468009003,Genzyme Corp a subsidiary of Sanofi,SYNVISC-ONE 03/2009 GZY,3/1/2009 0:00,Unspecified,PAIN,CHRONIC,INJECTABLES,1,6,1/6/2020,2020,6,921,679,4810,228.27,0,0,2054.319444,,0.133333333,
10615,71857,58468009003,Genzyme Corp a subsidiary of Sanofi,SYNVISC-ONE 03/2009 GZY,3/1/2009 0:00,Unspecified,PAIN,CHRONIC,INJECTABLES,1,6,1/7/2020,2020,7,940,921,5750,228.27,0,0,2054.319444,,0.166666667,
10616,72270,2144511,Eli Lilly and Co,TALTZ 04/2016 LLY,4/1/2016 0:00,28-Mar,IMMUNOLOGY,CHRONIC,INJECTABLES,1,1,1/4/2016,2016,4,18,,18,4103.65,,0,12680.09615,,0,51.5
10617,72271,2144511,Eli Lilly and Co,TALTZ 04/2016 LLY,4/1/2016 0:00,28-Mar,IMMUNOLOGY,CHRONIC,INJECTABLES,1,1,1/5/2016,2016,5,273,18,291,4103.65,0,0,12680.09615,,0,51.46666667
10618,72272,2144511,Eli Lilly and Co,TALTZ 04/2016 LLY,4/1/2016 0:00,28-Mar,IMMUNOLOGY,CHRONIC,INJECTABLES,1,1,1/6/2016,2016,6,695,273,986,4103.65,0,0,12680.09615,,0,51.43333333
10619,72273,2144511,Eli Lilly and Co,TALTZ 04/2016 LLY,4/1/2016 0:00,28-Mar,IMMUNOLOGY,CHRONIC,INJECTABLES,1,1,1/7/2016,2016,7,899,695,1885,4103.65,0,0,12680.09615,,0,51.4
10620,72274,2144511,Eli Lilly and Co,TALTZ 04/2016 LLY,4/1/2016 0:00,28-Mar,IMMUNOLOGY,CHRONIC,INJECTABLES,1,1,1/8/2016,2016,8,1382,899,3267,4103.65,0,0,12680.09615,,0,51.36666667
10621,72275,2144511,Eli Lilly and Co,TALTZ 04/2016 LLY,4/1/2016 0:00,28-Mar,IMMUNOLOGY,CHRONIC,INJECTABLES,1,1,1/9/2016,2016,9,1595,1382,4862,4103.65,0,0,12680.09615,,0,51.33333333
10622,72276,2144511,Eli Lilly and Co,TALTZ 04/2016 LLY,4/1/2016 0:00,28-Mar,IMMUNOLOGY,CHRONIC,INJECTABLES,1,1,1/10/2016,2016,10,1916,1595,6778,4469,0.089030497,1,12680.09615,,0,51.3
10623,72277,2144511,Eli Lilly and Co,TALTZ 04/2016 LLY,4/1/2016 0:00,28-Mar,IMMUNOLOGY,CHRONIC,INJECTABLES,1,1,1/11/2016,2016,11,2469,1916,9247,4469,0,0,12680.09615,,0.033333333,51.26666667
10624,72278,2144511,Eli Lilly and Co,TALTZ 04/2016 LLY,4/1/2016 0:00,28-Mar,IMMUNOLOGY,CHRONIC,INJECTABLES,1,1,1/12/2016,2016,12,2820,2469,12067,4469,0,0,12680.09615,,0.066666667,51.23333333
10625,72279,2144511,Eli Lilly and Co,TALTZ 04/2016 LLY,4/1/2016 0:00,28-Mar,IMMUNOLOGY,CHRONIC,INJECTABLES,1,1,1/1/2017,2017,1,3331,2820,3331,4469,0,0,12680.09615,,11.9,39.4
10626,72280,2144511,Eli Lilly and Co,TALTZ 04/2016 LLY,4/1/2016 0:00,28-Mar,IMMUNOLOGY,CHRONIC,INJECTABLES,1,1,1/2/2017,2017,2,3617,3331,6948,4469,0,0,12680.09615,,11.93333333,39.36666667
10627,72281,2144511,Eli Lilly and Co,TALTZ 04/2016 LLY,4/1/2016 0:00,28-Mar,IMMUNOLOGY,CHRONIC,INJECTABLES,1,1,1/3/2017,2017,3,4685,3617,11633,4469,0,0,12680.09615,,11.96666667,39.33333333
10628,72282,2144511,Eli Lilly and Co,TALTZ 04/2016 LLY,4/1/2016 0:00,28-Mar,IMMUNOLOGY,CHRONIC,INJECTABLES,1,1,1/4/2017,2017,4,4826,4685,16459,4469,0,0,12680.09615,,12,39.3
10629,72283,2144511,Eli Lilly and Co,TALTZ 04/2016 LLY,4/1/2016 0:00,28-Mar,IMMUNOLOGY,CHRONIC,INJECTABLES,1,1,1/5/2017,2017,5,6081,4826,22540,4469,0,0,12680.09615,,12.03333333,39.26666667
10630,72284,2144511,Eli Lilly and Co,TALTZ 04/2016 LLY,4/1/2016 0:00,28-Mar,IMMUNOLOGY,CHRONIC,INJECTABLES,1,1,1/6/2017,2017,6,6454,6081,28994,4777.35,0.068997539,1,12680.09615,,12.06666667,39.23333333
10631,72285,2144511,Eli Lilly and Co,TALTZ 04/2016 LLY,4/1/2016 0:00,28-Mar,IMMUNOLOGY,CHRONIC,INJECTABLES,1,1,1/7/2017,2017,7,6551,6454,35545,4777.35,0,0,12680.09615,,0.033333333,39.2
10632,72286,2144511,Eli Lilly and Co,TALTZ 04/2016 LLY,4/1/2016 0:00,28-Mar,IMMUNOLOGY,CHRONIC,INJECTABLES,1,1,1/8/2017,2017,8,7810,6551,43355,4777.35,0,0,12680.09615,,0.066666667,39.16666667
10633,72287,2144511,Eli Lilly and Co,TALTZ 04/2016 LLY,4/1/2016 0:00,28-Mar,IMMUNOLOGY,CHRONIC,INJECTABLES,1,1,1/9/2017,2017,9,7073,7810,50428,4777.35,0,0,12680.09615,,0.1,39.13333333
10634,72288,2144511,Eli Lilly and Co,TALTZ 04/2016 LLY,4/1/2016 0:00,28-Mar,IMMUNOLOGY,CHRONIC,INJECTABLES,1,1,1/10/2017,2017,10,8479,7073,58907,4777.35,0,0,12680.09615,,0.133333333,39.1
10635,72289,2144511,Eli Lilly and Co,TALTZ 04/2016 LLY,4/1/2016 0:00,28-Mar,IMMUNOLOGY,CHRONIC,INJECTABLES,1,1,1/11/2017,2017,11,8542,8479,67449,4777.35,0,0,12680.09615,,0.166666667,39.06666667
10636,72290,2144511,Eli Lilly and Co,TALTZ 04/2016 LLY,4/1/2016 0:00,28-Mar,IMMUNOLOGY,CHRONIC,INJECTABLES,1,1,1/12/2017,2017,12,8240,8542,75689,4777.35,0,0,12680.09615,,0.2,39.03333333
10637,72291,2144511,Eli Lilly and Co,TALTZ 04/2016 LLY,4/1/2016 0:00,28-Mar,IMMUNOLOGY,CHRONIC,INJECTABLES,1,1,1/1/2018,2018,1,8873,8240,8873,4777.35,0,0,12680.09615,,12,27.23333333
10638,72292,2144511,Eli Lilly and Co,TALTZ 04/2016 LLY,4/1/2016 0:00,28-Mar,IMMUNOLOGY,CHRONIC,INJECTABLES,1,1,1/2/2018,2018,2,8369,8873,17242,4777.35,0,0,12680.09615,,12.03333333,27.2
10639,72293,2144511,Eli Lilly and Co,TALTZ 04/2016 LLY,4/1/2016 0:00,28-Mar,IMMUNOLOGY,CHRONIC,INJECTABLES,1,1,1/3/2018,2018,3,9606,8369,26848,5161.6,0.08043162,1,12680.09615,,12.06666667,27.16666667
10640,72294,2144511,Eli Lilly and Co,TALTZ 04/2016 LLY,4/1/2016 0:00,28-Mar,IMMUNOLOGY,CHRONIC,INJECTABLES,1,1,1/4/2018,2018,4,10340,9606,37188,5161.6,0,0,12680.09615,,0.033333333,27.13333333
10641,72295,2144511,Eli Lilly and Co,TALTZ 04/2016 LLY,4/1/2016 0:00,28-Mar,IMMUNOLOGY,CHRONIC,INJECTABLES,1,1,1/5/2018,2018,5,11851,10340,49039,5161.6,0,0,12680.09615,,0.066666667,27.1
10642,72296,2144511,Eli Lilly and Co,TALTZ 04/2016 LLY,4/1/2016 0:00,28-Mar,IMMUNOLOGY,CHRONIC,INJECTABLES,1,1,1/6/2018,2018,6,11079,11851,60118,5161.6,0,0,12680.09615,,0.1,27.06666667
10643,72297,2144511,Eli Lilly and Co,TALTZ 04/2016 LLY,4/1/2016 0:00,28-Mar,IMMUNOLOGY,CHRONIC,INJECTABLES,1,1,1/7/2018,2018,7,12371,11079,72489,5161.6,0,0,12680.09615,,0.133333333,27.03333333
10644,72298,2144511,Eli Lilly and Co,TALTZ 04/2016 LLY,4/1/2016 0:00,28-Mar,IMMUNOLOGY,CHRONIC,INJECTABLES,1,1,1/8/2018,2018,8,13672,12371,86161,5161.6,0,0,12680.09615,,0.166666667,27
10645,72299,2144511,Eli Lilly and Co,TALTZ 04/2016 LLY,4/1/2016 0:00,28-Mar,IMMUNOLOGY,CHRONIC,INJECTABLES,1,1,1/9/2018,2018,9,12786,13672,98947,5161.6,0,0,12680.09615,,0.2,26.96666667
10646,72300,2144511,Eli Lilly and Co,TALTZ 04/2016 LLY,4/1/2016 0:00,28-Mar,IMMUNOLOGY,CHRONIC,INJECTABLES,1,1,1/10/2018,2018,10,16169,12786,115116,5161.6,0,0,12680.09615,,0.233333333,26.93333333
10647,72301,2144511,Eli Lilly and Co,TALTZ 04/2016 LLY,4/1/2016 0:00,28-Mar,IMMUNOLOGY,CHRONIC,INJECTABLES,1,1,1/11/2018,2018,11,14710,16169,129826,5161.6,0,0,12680.09615,,0.266666667,26.9
10648,72302,2144511,Eli Lilly and Co,TALTZ 04/2016 LLY,4/1/2016 0:00,28-Mar,IMMUNOLOGY,CHRONIC,INJECTABLES,1,1,1/12/2018,2018,12,15065,14710,144891,5161.6,0,0,12680.09615,,0.3,26.86666667
10649,72303,2144511,Eli Lilly and Co,TALTZ 04/2016 LLY,4/1/2016 0:00,28-Mar,IMMUNOLOGY,CHRONIC,INJECTABLES,1,1,1/1/2019,2019,1,17407,15065,17407,5161.6,0,0,12680.09615,,12.1,15.06666667
10650,72304,2144511,Eli Lilly and Co,TALTZ 04/2016 LLY,4/1/2016 0:00,28-Mar,IMMUNOLOGY,CHRONIC,INJECTABLES,1,1,1/2/2019,2019,2,16085,17407,33492,5161.6,0,0,12680.09615,,12.13333333,15.03333333
10651,72305,2144511,Eli Lilly and Co,TALTZ 04/2016 LLY,4/1/2016 0:00,28-Mar,IMMUNOLOGY,CHRONIC,INJECTABLES,1,1,1/3/2019,2019,3,17207,16085,50699,5368,0.039987601,1,12680.09615,,12.16666667,15
10652,72306,2144511,Eli Lilly and Co,TALTZ 04/2016 LLY,4/1/2016 0:00,28-Mar,IMMUNOLOGY,CHRONIC,INJECTABLES,1,1,1/4/2019,2019,4,18862,17207,69561,5368,0,0,12680.09615,,0.033333333,14.96666667
10653,72307,2144511,Eli Lilly and Co,TALTZ 04/2016 LLY,4/1/2016 0:00,28-Mar,IMMUNOLOGY,CHRONIC,INJECTABLES,1,1,1/5/2019,2019,5,19186,18862,88747,5368,0,0,12680.09615,,0.066666667,14.93333333
10654,72308,2144511,Eli Lilly and Co,TALTZ 04/2016 LLY,4/1/2016 0:00,28-Mar,IMMUNOLOGY,CHRONIC,INJECTABLES,1,1,1/6/2019,2019,6,19013,19186,107760,5368,0,0,12680.09615,,0.1,14.9
10655,72309,2144511,Eli Lilly and Co,TALTZ 04/2016 LLY,4/1/2016 0:00,28-Mar,IMMUNOLOGY,CHRONIC,INJECTABLES,1,1,1/7/2019,2019,7,22006,19013,129766,5368,0,0,12680.09615,,0.133333333,14.86666667
10656,72310,2144511,Eli Lilly and Co,TALTZ 04/2016 LLY,4/1/2016 0:00,28-Mar,IMMUNOLOGY,CHRONIC,INJECTABLES,1,1,1/8/2019,2019,8,21740,22006,151506,5368,0,0,12680.09615,,0.166666667,14.83333333
