NDC,cluster,Major_Class,Acute_Chronic,Prod_Form
430017015,1,URINARY INCONTINENCE,CHRONIC,ORALS
430017115,1,URINARY INCONTINENCE,CHRONIC,ORALS
430021014,1,MENTAL HEALTH,CHRONIC,ORALS
430022014,1,MENTAL HEALTH,CHRONIC,ORALS
430042014,4,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS
430047203,1,OSTEOPOROSIS,CHRONIC,ORALS
430047207,1,OSTEOPOROSIS,CHRONIC,ORALS
430047801,1,OSTEOPOROSIS,CHRONIC,ORALS
430047802,1,OSTEOPOROSIS,CHRONIC,ORALS
430620140,1,"SEX HORMONES (ANDROGENS, OESTROGENS, PROGESTOGENS,",CHRONIC,VAGINALS
456040001,2,ANTIBACTERIALS,ACUTE,INJECTABLES
456040010,1,ANTIBACTERIALS,ACUTE,INJECTABLES
456060001,1,ANTIBACTERIALS,ACUTE,INJECTABLES
456060010,1,ANTIBACTERIALS,ACUTE,INJECTABLES
456111030,3,MENTAL HEALTH,CHRONIC,ORALS
456112030,3,MENTAL HEALTH,CHRONIC,ORALS
456114030,1,MENTAL HEALTH,CHRONIC,ORALS
456120130,3,GI PRODUCTS,ACUTE,ORALS
456120230,3,GI PRODUCTS,CHRONIC,ORALS
456140230,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
456140263,3,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
456140530,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
456140563,4,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
456140590,2,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
456141030,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
456142030,3,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
456142090,3,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
456150055,1,OTHER CNS,CHRONIC,ORALS
456151060,1,OTHER CNS,CHRONIC,ORALS
456151260,1,OTHER CNS,CHRONIC,ORALS
456152560,1,OTHER CNS,CHRONIC,ORALS
456155060,1,OTHER CNS,CHRONIC,ORALS
456200501,1,MENTAL HEALTH,CHRONIC,ORALS
456201001,1,MENTAL HEALTH,CHRONIC,ORALS
456202001,1,MENTAL HEALTH,CHRONIC,ORALS
456220228,1,MENTAL HEALTH,CHRONIC,ORALS
456221230,2,MENTAL HEALTH,CHRONIC,ORALS
456222030,1,MENTAL HEALTH,CHRONIC,ORALS
456224030,1,MENTAL HEALTH,CHRONIC,ORALS
456228030,1,MENTAL HEALTH,CHRONIC,ORALS
456240560,2,MENTAL HEALTH,CHRONIC,ORALS
456240563,1,MENTAL HEALTH,CHRONIC,ORALS
456241060,2,MENTAL HEALTH,CHRONIC,ORALS
456241063,1,MENTAL HEALTH,CHRONIC,ORALS
456320014,1,ANTI-ALZHEIMERS,CHRONIC,ORALS
456320560,1,ANTI-ALZHEIMERS,CHRONIC,ORALS
456320563,1,ANTI-ALZHEIMERS,CHRONIC,ORALS
456321060,1,ANTI-ALZHEIMERS,CHRONIC,ORALS
456321063,1,ANTI-ALZHEIMERS,CHRONIC,ORALS
456340029,1,ANTI-ALZHEIMERS,CHRONIC,ORALS
456340733,1,ANTI-ALZHEIMERS,CHRONIC,ORALS
456341433,1,ANTI-ALZHEIMERS,CHRONIC,ORALS
456341490,1,ANTI-ALZHEIMERS,CHRONIC,ORALS
456342133,1,ANTI-ALZHEIMERS,CHRONIC,ORALS
456342833,1,ANTI-ALZHEIMERS,CHRONIC,ORALS
456342890,1,ANTI-ALZHEIMERS,CHRONIC,ORALS
456401001,1,MENTAL HEALTH,CHRONIC,ORALS
456402001,1,MENTAL HEALTH,CHRONIC,ORALS
456404001,1,MENTAL HEALTH,CHRONIC,ORALS
456430008,1,GENITO-URINARY ANTIBACTERIALS & ANTISEPTICS & ANTI,ACUTE,ORALS
469012599,3,ONCOLOGICS,CHRONIC,ORALS
469060773,1,IMMUNOSUPPRESSANTS,ACUTE,ORALS
469061711,1,IMMUNOSUPPRESSANTS,ACUTE,ORALS
469061773,1,IMMUNOSUPPRESSANTS,ACUTE,ORALS
469065773,1,IMMUNOSUPPRESSANTS,ACUTE,ORALS
469260130,3,URINARY INCONTINENCE,CHRONIC,ORALS
469260171,1,URINARY INCONTINENCE,CHRONIC,ORALS
469260190,3,URINARY INCONTINENCE,CHRONIC,ORALS
469260230,3,URINARY INCONTINENCE,CHRONIC,ORALS
469260271,1,URINARY INCONTINENCE,CHRONIC,ORALS
469260290,3,URINARY INCONTINENCE,CHRONIC,ORALS
469321110,4,SYST ANTIFUNGALS,ACUTE,INJECTABLES
469325010,4,SYST ANTIFUNGALS,ACUTE,INJECTABLES
517065001,3,"ANTI-ANAEMICS, IRON AND ALL COMBINATIONS",ACUTE,INJECTABLES
517231005,3,"ANTI-ANAEMICS, IRON AND ALL COMBINATIONS",ACUTE,INJECTABLES
517232510,4,"ANTI-ANAEMICS, IRON AND ALL COMBINATIONS",ACUTE,INJECTABLES
517234010,1,"ANTI-ANAEMICS, IRON AND ALL COMBINATIONS",ACUTE,INJECTABLES
525050390,1,"ANTI-ANAEMICS, IRON AND ALL COMBINATIONS",CHRONIC,ORALS
525055590,1,OTHER CNS,CHRONIC,ORALS
548590000,1,DIAGNOSTIC EQUIP & ACCESSORIES & ALLERGEN TESTS,ACUTE,INJECTABLES
575620030,4,"ANTIHYPERTENSIVES, PLAIN & COMBO",ACUTE,ORALS
597000160,1,ANTICOAGULANTS,CHRONIC,ORALS
597000302,1,HIV ANTIVIRALS,CHRONIC,ORALS
597000601,1,ADHD,CHRONIC,ORALS
597000701,1,ADHD,CHRONIC,ORALS
597001101,1,ADHD,CHRONIC,ORALS
597002402,1,RESPIRATORY AGENTS,CHRONIC,INHALANTS
597002901,1,PAIN,CHRONIC,ORALS
597003001,1,PAIN,CHRONIC,ORALS
597003134,1,ADHD,CHRONIC,INSERTS/IMPLANTS
597003234,1,ADHD,CHRONIC,INSERTS/IMPLANTS
597003334,1,ADHD,CHRONIC,INSERTS/IMPLANTS
597003937,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
597004037,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
597004137,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
597004237,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
597004337,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
597004437,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
597004660,1,HIV ANTIVIRALS,CHRONIC,ORALS
597004724,4,HIV ANTIVIRALS,CHRONIC,ORALS
597005801,2,BPH (BENIGN PROSTATIC HYPERTROPHY),CHRONIC,ORALS
597007541,1,RESPIRATORY AGENTS,CHRONIC,LUNG
597007547,1,RESPIRATORY AGENTS,CHRONIC,LUNG
597007575,3,RESPIRATORY AGENTS,CHRONIC,LUNG
597008717,1,RESPIRATORY AGENTS,CHRONIC,INHALANTS
597010930,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
597011330,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
597011530,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
597011630,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
597012330,1,HIV ANTIVIRALS,CHRONIC,ORALS
597013554,1,ANTICOAGULANTS,CHRONIC,ORALS
597013560,1,ANTICOAGULANTS,CHRONIC,ORALS
597013730,2,ONCOLOGICS,ACUTE,ORALS
597013830,1,ONCOLOGICS,ACUTE,ORALS
597014030,4,ANTIDIABETICS,CHRONIC,ORALS
597014061,2,ANTIDIABETICS,CHRONIC,ORALS
597014090,3,ANTIDIABETICS,CHRONIC,ORALS
597014130,2,ONCOLOGICS,ACUTE,ORALS
597014360,3,ALL OTHER RESPIRATORY,ACUTE,ORALS
597014560,3,ALL OTHER RESPIRATORY,ACUTE,ORALS
597014618,1,ANTIDIABETICS,CHRONIC,ORALS
597014660,1,ANTIDIABETICS,CHRONIC,ORALS
597014718,1,ANTIDIABETICS,CHRONIC,ORALS
597014760,1,ANTIDIABETICS,CHRONIC,ORALS
597014818,1,ANTIDIABETICS,CHRONIC,ORALS
597014860,2,ANTIDIABETICS,CHRONIC,ORALS
597014954,1,ANTICOAGULANTS,CHRONIC,ORALS
597014960,1,ANTICOAGULANTS,CHRONIC,ORALS
597015230,3,ANTIDIABETICS,CHRONIC,ORALS
597015290,3,ANTIDIABETICS,CHRONIC,ORALS
597015330,3,ANTIDIABETICS,CHRONIC,ORALS
597015390,3,ANTIDIABETICS,CHRONIC,ORALS
597018390,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
597018490,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
597018590,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
597019090,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
597019261,3,RESPIRATORY AGENTS,CHRONIC,INHALANTS
597028530,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
597028630,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
597028730,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
641600125,4,OTHER CNS,CHRONIC,INJECTABLES
777310402,1,MENTAL HEALTH,CHRONIC,ORALS
777310502,1,MENTAL HEALTH,CHRONIC,ORALS
777310507,1,MENTAL HEALTH,CHRONIC,ORALS
777310530,1,MENTAL HEALTH,CHRONIC,ORALS
777310730,1,MENTAL HEALTH,CHRONIC,ORALS
884029301,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
944251302,4,POLYVAL IMMUNOGLOBLULINS IV&IM,ACUTE,INJECTABLES
10122090112,1,RESPIRATORY AGENTS,CHRONIC,ORALS
10144042760,1,MULTIPLE SCLEROSIS,CHRONIC,ORALS
10144059415,1,PAIN,ACUTE,ORALS
10144060215,1,PAIN,ACUTE,ORALS
10337016230,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
10337016330,2,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
10337016360,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
10337035830,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
10337035860,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
10337035890,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
10337035930,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
10337035960,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
10631009160,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
10631009430,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
10631009630,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
10631010030,2,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
10631010160,4,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
11980022805,1,"OPHTHALMOLOGY, GENERAL",ACUTE,OPHTHALMICS
11980022810,1,"OPHTHALMOLOGY, GENERAL",ACUTE,OPHTHALMICS
11980077905,1,"OPHTHALMOLOGY, GENERAL",ACUTE,OPHTHALMICS
12496120201,3,OTHER CNS,CHRONIC,ORALS
12496120203,1,OTHER CNS,CHRONIC,ORALS
12496120401,3,OTHER CNS,CHRONIC,ORALS
12496120403,4,OTHER CNS,CHRONIC,ORALS
12496120801,3,OTHER CNS,CHRONIC,ORALS
12496120803,1,OTHER CNS,CHRONIC,ORALS
12496121201,3,OTHER CNS,CHRONIC,ORALS
12496121203,3,OTHER CNS,CHRONIC,ORALS
13310014601,1,ANTIBACTERIALS,ACUTE,ORALS
15054104005,1,GROWTH HORMONES,CHRONIC,INJECTABLES
15584010101,1,HIV ANTIVIRALS,CHRONIC,ORALS
15821050190,1,"OPHTHALMOLOGY, GENERAL",ACUTE,ORALS
16110002660,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
16110003512,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
16110005212,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
16781040060,1,ANTIBACTERIALS,ACUTE,ORALS
17478060430,2,MIOTICS+ANTIGLAUCOMA PREPS,CHRONIC,OPHTHALMICS
17478060510,1,MIOTICS+ANTIGLAUCOMA PREPS,CHRONIC,OPHTHALMICS
23710010070,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
24208029905,1,"OPHTHALMOLOGY, GENERAL",ACUTE,OPHTHALMICS
24208029910,1,"OPHTHALMOLOGY, GENERAL",ACUTE,OPHTHALMICS
24208029915,1,"OPHTHALMOLOGY, GENERAL",ACUTE,OPHTHALMICS
24208035305,1,"OPHTHALMOLOGY, GENERAL",ACUTE,OPHTHALMICS
24208035310,1,"OPHTHALMOLOGY, GENERAL",ACUTE,OPHTHALMICS
24208035805,1,"OPHTHALMOLOGY, GENERAL",ACUTE,OPHTHALMICS
24208035810,2,"OPHTHALMOLOGY, GENERAL",ACUTE,OPHTHALMICS
24208044335,1,"OPHTHALMOLOGY, GENERAL",ACUTE,OPHTHALMICS
24208044605,1,"OPHTHALMOLOGY, GENERAL",ACUTE,OPHTHALMICS
24208050307,1,"OPHTHALMOLOGY, GENERAL",ACUTE,OPHTHALMICS
24208062901,1,"OPHTHALMOLOGY, GENERAL",ACUTE,OPHTHALMICS
24208062902,1,"OPHTHALMOLOGY, GENERAL",ACUTE,OPHTHALMICS
24338010013,1,ANTIBACTERIALS,ACUTE,ORALS
24338012213,1,ANTIBACTERIALS,ACUTE,ORALS
24338012413,1,ANTIBACTERIALS,ACUTE,ORALS
24338012613,1,ANTIBACTERIALS,ACUTE,ORALS
24338013013,1,ANTIBACTERIALS,ACUTE,ORALS
24338013213,1,ANTIBACTERIALS,ACUTE,ORALS
24338013402,1,ANTIBACTERIALS,ACUTE,ORALS
24338013610,1,ANTIBACTERIALS,ACUTE,ORALS
25010021515,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
25010030515,4,"ANTIHYPERTENSIVES, PLAIN & COMBO",ACUTE,ORALS
25010070515,1,IMMUNOLOGY,CHRONIC,ORALS
27437010601,1,"ANTI-PARASITICS, ANTIMALARIALS, INSECTICIDES",ACUTE,ORALS
27437020311,1,ANTIBACTERIALS,ACUTE,ORALS
27437020511,1,ANTIBACTERIALS,ACUTE,ORALS
27437020808,1,ANTIBACTERIALS,ACUTE,ORALS
27437020811,1,ANTIBACTERIALS,ACUTE,ORALS
27505000405,4,NERVOUS SYSTEM DISORDERS,CHRONIC,INJECTABLES
30698003201,1,MENTAL HEALTH,CHRONIC,ORALS
30698014301,1,VITAMINS & MINERALS,ACUTE,ORALS
30698014323,2,VITAMINS & MINERALS,ACUTE,ORALS
30698014401,1,VITAMINS & MINERALS,ACUTE,ORALS
30698041912,1,MENTAL HEALTH,CHRONIC,ORALS
30698042112,1,MENTAL HEALTH,CHRONIC,ORALS
30698042312,1,MENTAL HEALTH,CHRONIC,ORALS
30698045201,2,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
30698045301,4,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
30698045801,4,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
30698091115,4,VITAMINS & MINERALS,ACUTE,ORALS
40076062405,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
40076094955,1,"ANTIVIRALS, HERPES",CHRONIC,ORALS
41100081086,4,"ALLERGY, SYSTEMIC & NASAL",ACUTE,ORALS
41100081088,4,"ALLERGY, SYSTEMIC & NASAL",ACUTE,ORALS
42023011001,3,"SEX HORMONES (ANDROGENS, OESTROGENS, PROGESTOGENS,",CHRONIC,INJECTABLES
42023011101,4,"SEX HORMONES (ANDROGENS, OESTROGENS, PROGESTOGENS,",CHRONIC,INJECTABLES
42023011201,4,"SEX HORMONES (ANDROGENS, OESTROGENS, PROGESTOGENS,",CHRONIC,INJECTABLES
42023011510,4,PAIN,ACUTE,INJECTABLES
42023011625,4,LABOUR INDUCERS,ACUTE,INJECTABLES
42023011801,1,"CANCER DETOX AG, ANTI-NAUSEANTS",ACUTE,INJECTABLES
42023011925,1,"CANCER DETOX AG, ANTI-NAUSEANTS",ACUTE,INJECTABLES
42023012401,1,PAIN,ACUTE,ORALS
42023012501,1,PAIN,ACUTE,ORALS
42195030809,1,PAIN,CHRONIC,ORALS
42211010111,1,PAIN,CHRONIC,ORALS
42211010243,1,PAIN,CHRONIC,"RECTALS,SYST"
42211020329,1,PAIN,ACUTE,ORALS
42211020429,1,PAIN,ACUTE,ORALS
42515000101,1,"VACCINES (PURE, COMB, OTHER)",ACUTE,INJECTABLES
42747032730,1,ONCOLOGICS,CHRONIC,ORALS
43538090012,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
43538090112,1,DERMATOLOGICS,ACUTE,OTHER TOPICALS
43538091012,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
43538091112,1,DERMATOLOGICS,ACUTE,OTHER TOPICALS
43538092060,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
43538092090,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
43538092160,1,DERMATOLOGICS,ACUTE,OTHER TOPICALS
43538094060,2,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
43538094160,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
43598000614,1,ANTIBACTERIALS,ACUTE,ORALS
43598001251,1,ANTIBACTERIALS,ACUTE,ORALS
43598001252,1,ANTIBACTERIALS,ACUTE,ORALS
43598001253,1,ANTIBACTERIALS,ACUTE,ORALS
43598002114,1,ANTIBACTERIALS,ACUTE,ORALS
44087111501,3,"SEX HORMONES (ANDROGENS, OESTROGENS, PROGESTOGENS,",ACUTE,INJECTABLES
44087111601,3,"SEX HORMONES (ANDROGENS, OESTROGENS, PROGESTOGENS,",ACUTE,INJECTABLES
44087111701,3,"SEX HORMONES (ANDROGENS, OESTROGENS, PROGESTOGENS,",ACUTE,INJECTABLES
44087122501,3,HYPOTHALAMIC HORMONES,ACUTE,OTHER SYSTEMICS
44087900501,2,"SEX HORMONES (ANDROGENS, OESTROGENS, PROGESTOGENS,",ACUTE,INJECTABLES
44087900506,4,"SEX HORMONES (ANDROGENS, OESTROGENS, PROGESTOGENS,",ACUTE,INJECTABLES
44087903001,3,"SEX HORMONES (ANDROGENS, OESTROGENS, PROGESTOGENS,",ACUTE,INJECTABLES
44087907001,3,"SEX HORMONES (ANDROGENS, OESTROGENS, PROGESTOGENS,",ACUTE,INJECTABLES
44118075030,1,VITAMINS & MINERALS,ACUTE,OTHER SYSTEMICS
47783010101,1,OTHER HAEMATOLOGICALS,CHRONIC,INJECTABLES
49230064551,3,ALL OTHER THERAPEUTICS,ACUTE,ORALS
49281040015,1,"VACCINES (PURE, COMB, OTHER)",ACUTE,INJECTABLES
49281040088,1,"VACCINES (PURE, COMB, OTHER)",ACUTE,INJECTABLES
49281058905,4,"VACCINES (PURE, COMB, OTHER)",ACUTE,INJECTABLES
49281079051,4,"VACCINES (PURE, COMB, OTHER)",ACUTE,INJECTABLES
49401010101,4,IMMUNOLOGY,ACUTE,INJECTABLES
49401010201,4,IMMUNOLOGY,ACUTE,INJECTABLES
49502090030,1,MENTAL HEALTH,CHRONIC,INSERTS/IMPLANTS
49502090130,1,MENTAL HEALTH,CHRONIC,INSERTS/IMPLANTS
49502090230,1,MENTAL HEALTH,CHRONIC,INSERTS/IMPLANTS
49702020218,1,HIV ANTIVIRALS,CHRONIC,ORALS
49702020318,1,HIV ANTIVIRALS,CHRONIC,ORALS
49702020413,1,HIV ANTIVIRALS,CHRONIC,ORALS
49702020548,1,HIV ANTIVIRALS,CHRONIC,ORALS
49702020613,1,HIV ANTIVIRALS,CHRONIC,ORALS
49702020718,1,HIV ANTIVIRALS,CHRONIC,ORALS
49702021120,1,HIV ANTIVIRALS,CHRONIC,ORALS
49702021248,1,HIV ANTIVIRALS,CHRONIC,ORALS
49702021718,1,HIV ANTIVIRALS,CHRONIC,ORALS
49702022118,1,HIV ANTIVIRALS,CHRONIC,ORALS
49702022248,1,HIV ANTIVIRALS,CHRONIC,ORALS
49702022318,1,HIV ANTIVIRALS,CHRONIC,ORALS
49702022418,1,HIV ANTIVIRALS,CHRONIC,ORALS
49702022517,1,HIV ANTIVIRALS,CHRONIC,ORALS
49702022813,3,HIV ANTIVIRALS,CHRONIC,ORALS
49702023113,3,HIV ANTIVIRALS,CHRONIC,ORALS
49708014501,1,ANTIBACTERIALS,ACUTE,ORALS
49708014601,1,ANTIBACTERIALS,ACUTE,ORALS
49884093665,1,LIPID REGULATORS,CHRONIC,ORALS
49884093666,1,LIPID REGULATORS,CHRONIC,ORALS
49884093767,1,LIPID REGULATORS,CHRONIC,ORALS
50102091101,3,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",ACUTE,ORALS
50222022704,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
50222022781,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
50222026006,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
50222026012,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
50222050106,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
50222050166,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
50222050247,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
50222050347,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
50242004062,4,RESPIRATORY AGENTS,CHRONIC,INJECTABLES
50242004163,1,ANTICOAGULANTS,CHRONIC,INJECTABLES
50242004164,4,ANTICOAGULANTS,CHRONIC,INJECTABLES
50242005121,4,ONCOLOGICS,ACUTE,INJECTABLES
50242005306,4,ONCOLOGICS,ACUTE,INJECTABLES
50242006001,1,ONCOLOGICS,ACUTE,INJECTABLES
50242006101,1,ONCOLOGICS,ACUTE,INJECTABLES
50242006201,1,ONCOLOGICS,ACUTE,ORALS
50242006301,1,ONCOLOGICS,ACUTE,ORALS
50242006401,1,ONCOLOGICS,ACUTE,ORALS
50242007001,3,ONCOLOGICS,ACUTE,INJECTABLES
50242008701,4,ONCOLOGICS,ACUTE,INJECTABLES
50242008801,3,ONCOLOGICS,ACUTE,INJECTABLES
50242013501,2,IMMUNOLOGY,CHRONIC,INJECTABLES
50242013601,2,IMMUNOLOGY,CHRONIC,INJECTABLES
50242013701,4,IMMUNOLOGY,CHRONIC,INJECTABLES
50242013801,3,IMMUNOLOGY,CHRONIC,INJECTABLES
50242014001,3,ONCOLOGICS,ACUTE,ORALS
50242014501,3,ONCOLOGICS,ACUTE,INJECTABLES
50419017103,3,ONCOLOGICS,ACUTE,ORALS
50419040203,1,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS
50419040701,1,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS
50419040703,1,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS
50419040901,1,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS
50419040903,1,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS
50419048858,3,ONCOLOGICS,ACUTE,ORALS
50419049104,1,"SEX HORMONES (ANDROGENS, OESTROGENS, PROGESTOGENS,",CHRONIC,INSERTS/IMPLANTS
50419052401,2,MULTIPLE SCLEROSIS,CHRONIC,OTHER SYSTEMICS
50419052435,1,MULTIPLE SCLEROSIS,CHRONIC,OTHER SYSTEMICS
50419074701,1,"ANTI-PARASITICS, ANTIMALARIALS, INSECTICIDES",ACUTE,ORALS
50419075401,1,ANTIBACTERIALS,ACUTE,ORALS
50419075801,1,ANTIBACTERIALS,ACUTE,ORALS
50419077301,1,ANTIBACTERIALS,ACUTE,ORALS
50419077701,2,ANTIBACTERIALS,ACUTE,ORALS
50419086151,1,ANTIDIABETICS,CHRONIC,ORALS
50458009005,1,PAIN,ACUTE,INSERTS/IMPLANTS
50458009105,1,PAIN,ACUTE,INSERTS/IMPLANTS
50458009205,1,PAIN,ACUTE,INSERTS/IMPLANTS
50458009305,1,PAIN,ACUTE,INSERTS/IMPLANTS
50458009405,1,PAIN,ACUTE,INSERTS/IMPLANTS
50458009801,1,ALL OTHER UROLOGICAL,ACUTE,ORALS
50458014030,1,ANTIDIABETICS,CHRONIC,ORALS
50458014090,1,ANTIDIABETICS,CHRONIC,ORALS
50458014130,1,ANTIDIABETICS,CHRONIC,ORALS
50458014190,2,ANTIDIABETICS,CHRONIC,ORALS
50458019115,1,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS
50458019416,1,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS
50458025115,1,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS
50458025303,1,MENTAL HEALTH,CHRONIC,INJECTABLES
50458025414,1,MENTAL HEALTH,CHRONIC,INJECTABLES
50458025501,1,MENTAL HEALTH,CHRONIC,INJECTABLES
50458029004,1,SYST ANTIFUNGALS,ACUTE,ORALS
50458029028,1,SYST ANTIFUNGALS,ACUTE,ORALS
50458029515,1,SYST ANTIFUNGALS,ACUTE,ORALS
50458030001,1,MENTAL HEALTH,CHRONIC,ORALS
50458030006,1,MENTAL HEALTH,CHRONIC,ORALS
50458030050,1,MENTAL HEALTH,CHRONIC,ORALS
50458030104,1,MENTAL HEALTH,CHRONIC,ORALS
50458030201,1,MENTAL HEALTH,CHRONIC,ORALS
50458030206,1,MENTAL HEALTH,CHRONIC,ORALS
50458030503,1,MENTAL HEALTH,CHRONIC,ORALS
50458030611,1,MENTAL HEALTH,CHRONIC,OTHER SYSTEMICS
50458030711,1,MENTAL HEALTH,CHRONIC,OTHER SYSTEMICS
50458030811,1,MENTAL HEALTH,CHRONIC,OTHER SYSTEMICS
50458030911,1,MENTAL HEALTH,CHRONIC,OTHER SYSTEMICS
50458032001,1,MENTAL HEALTH,CHRONIC,ORALS
50458032006,1,MENTAL HEALTH,CHRONIC,ORALS
50458032050,1,MENTAL HEALTH,CHRONIC,ORALS
50458033001,1,MENTAL HEALTH,CHRONIC,ORALS
50458033006,1,MENTAL HEALTH,CHRONIC,ORALS
50458035001,1,MENTAL HEALTH,CHRONIC,ORALS
50458035006,1,MENTAL HEALTH,CHRONIC,ORALS
50458038930,1,ANTI-ALZHEIMERS,CHRONIC,ORALS
50458051360,1,PAIN,ACUTE,ORALS
50458051560,1,PAIN,ACUTE,ORALS
50458054060,2,ANTIDIABETICS,CHRONIC,ORALS
50458054160,2,ANTIDIABETICS,CHRONIC,ORALS
50458054260,2,ANTIDIABETICS,CHRONIC,ORALS
50458054360,2,ANTIDIABETICS,CHRONIC,ORALS
50458055001,1,MENTAL HEALTH,CHRONIC,ORALS
50458055010,1,MENTAL HEALTH,CHRONIC,ORALS
50458055101,1,MENTAL HEALTH,CHRONIC,ORALS
50458055110,1,MENTAL HEALTH,CHRONIC,ORALS
50458055201,1,MENTAL HEALTH,CHRONIC,ORALS
50458055401,1,MENTAL HEALTH,CHRONIC,ORALS
50458056001,3,MENTAL HEALTH,CHRONIC,INJECTABLES
50458056101,3,MENTAL HEALTH,CHRONIC,INJECTABLES
50458056201,1,MENTAL HEALTH,CHRONIC,INJECTABLES
50458056301,3,MENTAL HEALTH,CHRONIC,INJECTABLES
50458056401,3,MENTAL HEALTH,CHRONIC,INJECTABLES
50458057810,4,ANTICOAGULANTS,CHRONIC,ORALS
