NDC,cluster,Major_Class,Acute_Chronic,Prod_Form
430054014,1,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS
430054050,1,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS
456040010,1,ANTIBACTERIALS,ACUTE,INJECTABLES
456060001,1,ANTIBACTERIALS,ACUTE,INJECTABLES
456060010,1,ANTIBACTERIALS,ACUTE,INJECTABLES
456110130,1,MENTAL HEALTH,CHRONIC,ORALS
456111030,1,MENTAL HEALTH,CHRONIC,ORALS
456112030,1,MENTAL HEALTH,CHRONIC,ORALS
456114030,1,MENTAL HEALTH,CHRONIC,ORALS
456120130,1,GI PRODUCTS,ACUTE,ORALS
456120230,1,GI PRODUCTS,CHRONIC,ORALS
456120330,1,GI PRODUCTS,ACUTE,ORALS
456120730,1,ANTI-ALZHEIMERS,CHRONIC,ORALS
456121430,1,ANTI-ALZHEIMERS,CHRONIC,ORALS
456122130,1,ANTI-ALZHEIMERS,CHRONIC,ORALS
456122830,1,ANTI-ALZHEIMERS,CHRONIC,ORALS
456122929,1,ANTI-ALZHEIMERS,CHRONIC,ORALS
456140230,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
456140263,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
456140530,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
456140563,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
456140590,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
456141030,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
456141090,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
456142030,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
456142090,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
456150055,1,OTHER CNS,CHRONIC,ORALS
456151060,1,OTHER CNS,CHRONIC,ORALS
456151260,1,OTHER CNS,CHRONIC,ORALS
456152560,1,OTHER CNS,CHRONIC,ORALS
456155060,1,OTHER CNS,CHRONIC,ORALS
456200501,1,MENTAL HEALTH,CHRONIC,ORALS
456201001,1,MENTAL HEALTH,CHRONIC,ORALS
456202001,1,MENTAL HEALTH,CHRONIC,ORALS
456220228,1,MENTAL HEALTH,CHRONIC,ORALS
456221230,1,MENTAL HEALTH,CHRONIC,ORALS
456222030,1,MENTAL HEALTH,CHRONIC,ORALS
456224030,1,MENTAL HEALTH,CHRONIC,ORALS
456228030,1,MENTAL HEALTH,CHRONIC,ORALS
456240260,1,MENTAL HEALTH,CHRONIC,ORALS
456240560,1,MENTAL HEALTH,CHRONIC,ORALS
456240563,1,MENTAL HEALTH,CHRONIC,ORALS
456241060,1,MENTAL HEALTH,CHRONIC,ORALS
456241063,1,MENTAL HEALTH,CHRONIC,ORALS
456270010,1,ANTIBACTERIALS,ACUTE,INJECTABLES
456320014,1,ANTI-ALZHEIMERS,CHRONIC,ORALS
456320560,1,ANTI-ALZHEIMERS,CHRONIC,ORALS
456320563,1,ANTI-ALZHEIMERS,CHRONIC,ORALS
456321060,1,ANTI-ALZHEIMERS,CHRONIC,ORALS
456340029,1,ANTI-ALZHEIMERS,CHRONIC,ORALS
456341433,1,ANTI-ALZHEIMERS,CHRONIC,ORALS
456342133,1,ANTI-ALZHEIMERS,CHRONIC,ORALS
456342833,1,ANTI-ALZHEIMERS,CHRONIC,ORALS
456342890,1,ANTI-ALZHEIMERS,CHRONIC,ORALS
456401001,1,MENTAL HEALTH,CHRONIC,ORALS
456402001,1,MENTAL HEALTH,CHRONIC,ORALS
456404001,1,MENTAL HEALTH,CHRONIC,ORALS
456430001,1,GENITO-URINARY ANTIBACTERIALS & ANTISEPTICS & ANTI,ACUTE,ORALS
469012599,1,ONCOLOGICS,CHRONIC,ORALS
469052014,1,SYST ANTIFUNGALS,ACUTE,ORALS
469060773,1,IMMUNOSUPPRESSANTS,ACUTE,ORALS
469061773,1,IMMUNOSUPPRESSANTS,ACUTE,ORALS
469065773,1,IMMUNOSUPPRESSANTS,ACUTE,ORALS
469260130,1,URINARY INCONTINENCE,CHRONIC,ORALS
469260190,1,URINARY INCONTINENCE,CHRONIC,ORALS
469260230,1,URINARY INCONTINENCE,CHRONIC,ORALS
469260290,1,URINARY INCONTINENCE,CHRONIC,ORALS
469321110,1,SYST ANTIFUNGALS,ACUTE,INJECTABLES
469325010,1,SYST ANTIFUNGALS,ACUTE,INJECTABLES
517065001,1,"ANTI-ANAEMICS, IRON AND ALL COMBINATIONS",ACUTE,INJECTABLES
517231005,1,"ANTI-ANAEMICS, IRON AND ALL COMBINATIONS",ACUTE,INJECTABLES
517234010,1,"ANTI-ANAEMICS, IRON AND ALL COMBINATIONS",ACUTE,INJECTABLES
517234025,1,"ANTI-ANAEMICS, IRON AND ALL COMBINATIONS",ACUTE,INJECTABLES
517234099,1,"ANTI-ANAEMICS, IRON AND ALL COMBINATIONS",ACUTE,INJECTABLES
525050390,1,"ANTI-ANAEMICS, IRON AND ALL COMBINATIONS",CHRONIC,ORALS
525055590,1,OTHER CNS,CHRONIC,ORALS
548590000,1,DIAGNOSTIC EQUIP & ACCESSORIES & ALLERGEN TESTS,ACUTE,INJECTABLES
574985010,1,GI PRODUCTS,CHRONIC,ORALS
575620030,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",ACUTE,ORALS
597000160,1,ANTICOAGULANTS,CHRONIC,ORALS
597000302,1,HIV ANTIVIRALS,CHRONIC,ORALS
597000601,1,ADHD,CHRONIC,ORALS
597000701,1,ADHD,CHRONIC,ORALS
597001101,1,ADHD,CHRONIC,ORALS
597002402,1,RESPIRATORY AGENTS,CHRONIC,INHALANTS
597002901,1,PAIN,CHRONIC,ORALS
597003001,1,PAIN,CHRONIC,ORALS
597003134,1,ADHD,CHRONIC,INSERTS/IMPLANTS
597003234,1,ADHD,CHRONIC,INSERTS/IMPLANTS
597003334,1,ADHD,CHRONIC,INSERTS/IMPLANTS
597003937,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
597004037,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
597004137,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
597004237,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
597004337,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
597004437,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
597004660,1,HIV ANTIVIRALS,CHRONIC,ORALS
597004724,1,HIV ANTIVIRALS,CHRONIC,ORALS
597005801,1,BPH (BENIGN PROSTATIC HYPERTROPHY),CHRONIC,ORALS
597007541,1,RESPIRATORY AGENTS,CHRONIC,LUNG
597007547,1,RESPIRATORY AGENTS,CHRONIC,LUNG
597007575,1,RESPIRATORY AGENTS,CHRONIC,LUNG
597008717,1,RESPIRATORY AGENTS,CHRONIC,INHALANTS
597010061,1,RESPIRATORY AGENTS,CHRONIC,INHALANTS
597010860,1,ANTICOAGULANTS,CHRONIC,ORALS
597011330,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
597011530,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
597011630,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
597012330,1,HIV ANTIVIRALS,CHRONIC,ORALS
597013730,1,ONCOLOGICS,ACUTE,ORALS
597013830,1,ONCOLOGICS,ACUTE,ORALS
597014030,1,ANTIDIABETICS,CHRONIC,ORALS
597014061,1,ANTIDIABETICS,CHRONIC,ORALS
597014090,1,ANTIDIABETICS,CHRONIC,ORALS
597014130,1,ONCOLOGICS,ACUTE,ORALS
597014360,1,ALL OTHER RESPIRATORY,ACUTE,ORALS
597014560,1,ALL OTHER RESPIRATORY,ACUTE,ORALS
597014618,1,ANTIDIABETICS,CHRONIC,ORALS
597014660,1,ANTIDIABETICS,CHRONIC,ORALS
597014718,1,ANTIDIABETICS,CHRONIC,ORALS
597014760,1,ANTIDIABETICS,CHRONIC,ORALS
597014818,1,ANTIDIABETICS,CHRONIC,ORALS
597014860,1,ANTIDIABETICS,CHRONIC,ORALS
597015230,1,ANTIDIABETICS,CHRONIC,ORALS
597015237,1,ANTIDIABETICS,CHRONIC,ORALS
597015290,1,ANTIDIABETICS,CHRONIC,ORALS
597015330,1,ANTIDIABETICS,CHRONIC,ORALS
597015337,1,ANTIDIABETICS,CHRONIC,ORALS
597015390,1,ANTIDIABETICS,CHRONIC,ORALS
597015561,1,RESPIRATORY AGENTS,CHRONIC,INHALANTS
597015918,1,ANTIDIABETICS,CHRONIC,ORALS
597015960,1,ANTIDIABETICS,CHRONIC,ORALS
597016061,1,RESPIRATORY AGENTS,CHRONIC,INHALANTS
597016430,1,ANTIDIABETICS,CHRONIC,ORALS
597016439,1,ANTIDIABETICS,CHRONIC,ORALS
597016490,1,ANTIDIABETICS,CHRONIC,ORALS
597016818,1,ANTIDIABETICS,CHRONIC,ORALS
597016860,1,ANTIDIABETICS,CHRONIC,ORALS
597017518,1,ANTIDIABETICS,CHRONIC,ORALS
597017560,1,ANTIDIABETICS,CHRONIC,ORALS
597018018,1,ANTIDIABETICS,CHRONIC,ORALS
597018060,1,ANTIDIABETICS,CHRONIC,ORALS
597018230,1,ANTIDIABETICS,CHRONIC,ORALS
597018239,1,ANTIDIABETICS,CHRONIC,ORALS
597018290,1,ANTIDIABETICS,CHRONIC,ORALS
597018490,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
597019090,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
597019261,1,RESPIRATORY AGENTS,CHRONIC,INHALANTS
597027073,1,ANTIDIABETICS,CHRONIC,ORALS
597027094,1,ANTIDIABETICS,CHRONIC,ORALS
597027533,1,ANTIDIABETICS,CHRONIC,ORALS
597027581,1,ANTIDIABETICS,CHRONIC,ORALS
597028073,1,ANTIDIABETICS,CHRONIC,ORALS
597028090,1,ANTIDIABETICS,CHRONIC,ORALS
597028530,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
597028630,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
597028730,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
597029074,1,ANTIDIABETICS,CHRONIC,ORALS
597029578,1,ANTIDIABETICS,CHRONIC,ORALS
597029588,1,ANTIDIABETICS,CHRONIC,ORALS
597030045,1,ANTIDIABETICS,CHRONIC,ORALS
597030093,1,ANTIDIABETICS,CHRONIC,ORALS
777310402,1,MENTAL HEALTH,CHRONIC,ORALS
777310502,1,MENTAL HEALTH,CHRONIC,ORALS
777310530,1,MENTAL HEALTH,CHRONIC,ORALS
777310730,1,MENTAL HEALTH,CHRONIC,ORALS
884029301,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
944251002,1,POLYVAL IMMUNOGLOBLULINS IV&IM,ACUTE,INJECTABLES
944251102,1,POLYVAL IMMUNOGLOBLULINS IV&IM,ACUTE,INJECTABLES
944251202,1,POLYVAL IMMUNOGLOBLULINS IV&IM,ACUTE,INJECTABLES
944251302,1,POLYVAL IMMUNOGLOBLULINS IV&IM,ACUTE,INJECTABLES
944251402,1,POLYVAL IMMUNOGLOBLULINS IV&IM,ACUTE,INJECTABLES
944462401,1,BLOOD COAGULATION,CHRONIC,INJECTABLES
944462501,1,BLOOD COAGULATION,CHRONIC,INJECTABLES
944462701,1,BLOOD COAGULATION,CHRONIC,INJECTABLES
944462801,1,BLOOD COAGULATION,CHRONIC,INJECTABLES
10122090112,1,RESPIRATORY AGENTS,CHRONIC,ORALS
10144042760,1,MULTIPLE SCLEROSIS,CHRONIC,ORALS
10144059415,1,PAIN,ACUTE,ORALS
10337016230,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
10337035830,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
10337035930,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
10337035960,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
10337090510,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
10631009160,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
10631009430,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
10631009630,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
10631012204,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
11980022805,1,"OPHTHALMOLOGY, GENERAL",ACUTE,OPHTHALMICS
11980022810,1,"OPHTHALMOLOGY, GENERAL",ACUTE,OPHTHALMICS
11980077905,1,"OPHTHALMOLOGY, GENERAL",ACUTE,OPHTHALMICS
12496075705,1,PAIN,ACUTE,INJECTABLES
12496120201,1,OTHER CNS,CHRONIC,ORALS
12496120203,1,OTHER CNS,CHRONIC,ORALS
12496120403,1,OTHER CNS,CHRONIC,ORALS
12496120801,1,OTHER CNS,CHRONIC,ORALS
12496120803,1,OTHER CNS,CHRONIC,ORALS
12496121201,1,OTHER CNS,CHRONIC,ORALS
12496121203,1,OTHER CNS,CHRONIC,ORALS
13310014601,1,ANTIBACTERIALS,ACUTE,ORALS
15054104005,1,GROWTH HORMONES,CHRONIC,INJECTABLES
15584010101,1,HIV ANTIVIRALS,CHRONIC,ORALS
15821050190,1,"OPHTHALMOLOGY, GENERAL",ACUTE,ORALS
16110002660,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
16110003512,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
16110005212,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
16110051815,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
16110051830,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
17478017224,1,RESPIRATORY AGENTS,CHRONIC,INHALANTS
17478017324,1,RESPIRATORY AGENTS,CHRONIC,INHALANTS
17478017424,1,RESPIRATORY AGENTS,CHRONIC,INHALANTS
17478060430,1,MIOTICS+ANTIGLAUCOMA PREPS,CHRONIC,OPHTHALMICS
17478060510,1,MIOTICS+ANTIGLAUCOMA PREPS,CHRONIC,OPHTHALMICS
17478060930,1,MIOTICS+ANTIGLAUCOMA PREPS,CHRONIC,OPHTHALMICS
23710010070,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
24208029905,1,"OPHTHALMOLOGY, GENERAL",ACUTE,OPHTHALMICS
24208029910,1,"OPHTHALMOLOGY, GENERAL",ACUTE,OPHTHALMICS
24208029915,1,"OPHTHALMOLOGY, GENERAL",ACUTE,OPHTHALMICS
24208035305,1,"OPHTHALMOLOGY, GENERAL",ACUTE,OPHTHALMICS
24208035310,1,"OPHTHALMOLOGY, GENERAL",ACUTE,OPHTHALMICS
24208035805,1,"OPHTHALMOLOGY, GENERAL",ACUTE,OPHTHALMICS
24208035810,1,"OPHTHALMOLOGY, GENERAL",ACUTE,OPHTHALMICS
24208044335,1,"OPHTHALMOLOGY, GENERAL",ACUTE,OPHTHALMICS
24208044605,1,"OPHTHALMOLOGY, GENERAL",ACUTE,OPHTHALMICS
24208050307,1,"OPHTHALMOLOGY, GENERAL",ACUTE,OPHTHALMICS
24208062901,1,"OPHTHALMOLOGY, GENERAL",ACUTE,OPHTHALMICS
24208062902,1,"OPHTHALMOLOGY, GENERAL",ACUTE,OPHTHALMICS
24338010013,1,ANTIBACTERIALS,ACUTE,ORALS
24338012213,1,ANTIBACTERIALS,ACUTE,ORALS
24338012413,1,ANTIBACTERIALS,ACUTE,ORALS
24338012613,1,ANTIBACTERIALS,ACUTE,ORALS
24338013013,1,ANTIBACTERIALS,ACUTE,ORALS
24338013213,1,ANTIBACTERIALS,ACUTE,ORALS
24338013402,1,ANTIBACTERIALS,ACUTE,ORALS
24338013610,1,ANTIBACTERIALS,ACUTE,ORALS
24338053025,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
24338053048,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
24510011010,1,PAIN,ACUTE,ORALS
24510011510,1,PAIN,ACUTE,ORALS
24510012010,1,PAIN,ACUTE,ORALS
24510013010,1,PAIN,ACUTE,ORALS
24510014010,1,PAIN,ACUTE,ORALS
25010021515,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
25010070515,1,IMMUNOLOGY,CHRONIC,ORALS
27437005056,1,LABOUR INDUCERS,ACUTE,ORALS
27437005057,1,LABOUR INDUCERS,ACUTE,ORALS
27437020311,1,ANTIBACTERIALS,ACUTE,ORALS
27437020511,1,ANTIBACTERIALS,ACUTE,ORALS
27437020808,1,ANTIBACTERIALS,ACUTE,ORALS
27437020811,1,ANTIBACTERIALS,ACUTE,ORALS
27505000401,1,NERVOUS SYSTEM DISORDERS,CHRONIC,INJECTABLES
27505000405,1,NERVOUS SYSTEM DISORDERS,CHRONIC,INJECTABLES
27505010001,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
27505010101,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
27505011030,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
27505011130,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
30698003201,1,MENTAL HEALTH,CHRONIC,ORALS
30698006001,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
30698006605,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
30698006701,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
30698014301,1,VITAMINS & MINERALS,ACUTE,ORALS
30698014323,1,VITAMINS & MINERALS,ACUTE,ORALS
30698014401,1,VITAMINS & MINERALS,ACUTE,ORALS
30698041912,1,MENTAL HEALTH,CHRONIC,ORALS
30698042112,1,MENTAL HEALTH,CHRONIC,ORALS
30698042312,1,MENTAL HEALTH,CHRONIC,ORALS
30698045301,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
30698045801,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
30698045901,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
42023011001,1,"SEX HORMONES (ANDROGENS, OESTROGENS, PROGESTOGENS,",CHRONIC,INJECTABLES
42023011101,1,"SEX HORMONES (ANDROGENS, OESTROGENS, PROGESTOGENS,",CHRONIC,INJECTABLES
42023011201,1,"SEX HORMONES (ANDROGENS, OESTROGENS, PROGESTOGENS,",CHRONIC,INJECTABLES
42195030809,1,PAIN,CHRONIC,ORALS
42227008105,1,OTHER HAEMATOLOGICALS,CHRONIC,INJECTABLES
42388001114,1,ONCOLOGICS,ACUTE,OTHER SYSTEMICS
42388001214,1,ONCOLOGICS,ACUTE,OTHER SYSTEMICS
42388001314,1,ONCOLOGICS,ACUTE,OTHER SYSTEMICS
42388002326,1,ONCOLOGICS,ACUTE,ORALS
42388002426,1,ONCOLOGICS,ACUTE,ORALS
42388002526,1,ONCOLOGICS,ACUTE,ORALS
42747032730,1,ONCOLOGICS,CHRONIC,ORALS
42858012201,1,PAIN,ACUTE,ORALS
42858023401,1,PAIN,ACUTE,ORALS
42858033801,1,PAIN,ACUTE,ORALS
43068010102,1,MENTAL HEALTH,CHRONIC,ORALS
43068010202,1,MENTAL HEALTH,CHRONIC,ORALS
43068010402,1,MENTAL HEALTH,CHRONIC,ORALS
43068010602,1,MENTAL HEALTH,CHRONIC,ORALS
43068010802,1,MENTAL HEALTH,CHRONIC,ORALS
43068011002,1,MENTAL HEALTH,CHRONIC,ORALS
43068011202,1,MENTAL HEALTH,CHRONIC,ORALS
43068011304,1,MENTAL HEALTH,CHRONIC,ORALS
43068022001,1,OTHER HORMONES,ACUTE,ORALS
43538091012,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
43538091112,1,DERMATOLOGICS,ACUTE,OTHER TOPICALS
43538092090,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
43538094060,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
43598001251,1,ANTIBACTERIALS,ACUTE,ORALS
43598001252,1,ANTIBACTERIALS,ACUTE,ORALS
43598001253,1,ANTIBACTERIALS,ACUTE,ORALS
43598002114,1,ANTIBACTERIALS,ACUTE,ORALS
44087111501,1,"SEX HORMONES (ANDROGENS, OESTROGENS, PROGESTOGENS,",ACUTE,INJECTABLES
44087111601,1,"SEX HORMONES (ANDROGENS, OESTROGENS, PROGESTOGENS,",ACUTE,INJECTABLES
44087111701,1,"SEX HORMONES (ANDROGENS, OESTROGENS, PROGESTOGENS,",ACUTE,INJECTABLES
44087122501,1,HYPOTHALAMIC HORMONES,ACUTE,OTHER SYSTEMICS
44087900501,1,"SEX HORMONES (ANDROGENS, OESTROGENS, PROGESTOGENS,",ACUTE,INJECTABLES
44087900506,1,"SEX HORMONES (ANDROGENS, OESTROGENS, PROGESTOGENS,",ACUTE,INJECTABLES
44087903001,1,"SEX HORMONES (ANDROGENS, OESTROGENS, PROGESTOGENS,",ACUTE,INJECTABLES
44087907001,1,"SEX HORMONES (ANDROGENS, OESTROGENS, PROGESTOGENS,",ACUTE,INJECTABLES
44118075030,1,VITAMINS & MINERALS,ACUTE,OTHER SYSTEMICS
45043000102,1,A05A1 CHOLERETICS+CHOLEKINETIC,ACUTE,ORALS
47783010101,1,OTHER HAEMATOLOGICALS,CHRONIC,INJECTABLES
47918087490,1,ANTIDIABETICS,CHRONIC,INHALANTS
47918087890,1,ANTIDIABETICS,CHRONIC,INHALANTS
47918088018,1,ANTIDIABETICS,CHRONIC,INHALANTS
47918089190,1,ANTIDIABETICS,CHRONIC,INHALANTS
47918090218,1,ANTIDIABETICS,CHRONIC,INHALANTS
49230064551,1,ALL OTHER THERAPEUTICS,ACUTE,ORALS
49401008835,1,IMMUNOLOGY,ACUTE,INJECTABLES
49401010101,1,IMMUNOLOGY,ACUTE,INJECTABLES
49401010201,1,IMMUNOLOGY,ACUTE,INJECTABLES
49411005030,1,BLOOD COAGULATION,ACUTE,ORALS
49411005130,1,BLOOD COAGULATION,ACUTE,ORALS
49411005208,1,BLOOD COAGULATION,ACUTE,ORALS
49502090030,1,MENTAL HEALTH,CHRONIC,INSERTS/IMPLANTS
49502090130,1,MENTAL HEALTH,CHRONIC,INSERTS/IMPLANTS
49502090230,1,MENTAL HEALTH,CHRONIC,INSERTS/IMPLANTS
49702020218,1,HIV ANTIVIRALS,CHRONIC,ORALS
49702020318,1,HIV ANTIVIRALS,CHRONIC,ORALS
49702020413,1,HIV ANTIVIRALS,CHRONIC,ORALS
49702020613,1,HIV ANTIVIRALS,CHRONIC,ORALS
49702020718,1,HIV ANTIVIRALS,CHRONIC,ORALS
49702021718,1,HIV ANTIVIRALS,CHRONIC,ORALS
49702022118,1,HIV ANTIVIRALS,CHRONIC,ORALS
49702022318,1,HIV ANTIVIRALS,CHRONIC,ORALS
49702022418,1,HIV ANTIVIRALS,CHRONIC,ORALS
49702022613,1,HIV ANTIVIRALS,CHRONIC,ORALS
49702022713,1,HIV ANTIVIRALS,CHRONIC,ORALS
49702022813,1,HIV ANTIVIRALS,CHRONIC,ORALS
49702023113,1,HIV ANTIVIRALS,CHRONIC,ORALS
49708014601,1,ANTIBACTERIALS,ACUTE,ORALS
49884059002,1,RESPIRATORY AGENTS,CHRONIC,ORALS
49884093665,1,LIPID REGULATORS,CHRONIC,ORALS
49884093666,1,LIPID REGULATORS,CHRONIC,ORALS
50222020330,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
50222020360,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
50222021110,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
50222021130,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
50222021160,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
50222022704,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
50222022781,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
50222026006,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
50222026012,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
50222030260,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
50222030266,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
50222050106,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
50222050166,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
50222050247,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
50222050347,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
50242004062,1,RESPIRATORY AGENTS,CHRONIC,INJECTABLES
50242004164,1,ANTICOAGULANTS,CHRONIC,INJECTABLES
50242005121,1,ONCOLOGICS,ACUTE,INJECTABLES
50242005306,1,ONCOLOGICS,ACUTE,INJECTABLES
50242006001,1,ONCOLOGICS,ACUTE,INJECTABLES
50242006101,1,ONCOLOGICS,ACUTE,INJECTABLES
50242006201,1,ONCOLOGICS,ACUTE,ORALS
50242006301,1,ONCOLOGICS,ACUTE,ORALS
50242006401,1,ONCOLOGICS,ACUTE,ORALS
50242008003,1,OCULAR ANTINEOVASCULARISATION,ACUTE,INJECTABLES
50242008202,1,OCULAR ANTINEOVASCULARISATION,ACUTE,INJECTABLES
50242008701,1,ONCOLOGICS,ACUTE,INJECTABLES
50242008801,1,ONCOLOGICS,ACUTE,INJECTABLES
50242009002,1,ONCOLOGICS,ACUTE,ORALS
50242012101,1,ALL OTHER RESPIRATORY,ACUTE,ORALS
50242012301,1,ALL OTHER RESPIRATORY,ACUTE,ORALS
50242013001,1,ONCOLOGICS,ACUTE,ORALS
50242013201,1,ONCOLOGICS,ACUTE,INJECTABLES
50242013501,1,IMMUNOLOGY,CHRONIC,INJECTABLES
50242013601,1,IMMUNOLOGY,CHRONIC,INJECTABLES
50242013701,1,IMMUNOLOGY,CHRONIC,INJECTABLES
50242013801,1,IMMUNOLOGY,CHRONIC,INJECTABLES
50242014001,1,ONCOLOGICS,ACUTE,ORALS
50242014501,1,ONCOLOGICS,ACUTE,INJECTABLES
50242015001,1,MULTIPLE SCLEROSIS,CHRONIC,INJECTABLES
50242071701,1,ONCOLOGICS,ACUTE,ORALS
50242091701,1,ONCOLOGICS,ACUTE,INJECTABLES
50419017101,1,ONCOLOGICS,ACUTE,ORALS
50419017103,1,ONCOLOGICS,ACUTE,ORALS
50419025001,1,OTHER CARDIOVASCULARS,ACUTE,ORALS
50419025101,1,OTHER CARDIOVASCULARS,ACUTE,ORALS
50419025201,1,OTHER CARDIOVASCULARS,ACUTE,ORALS
50419025301,1,OTHER CARDIOVASCULARS,ACUTE,ORALS
50419025401,1,OTHER CARDIOVASCULARS,ACUTE,ORALS
50419040203,1,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS
50419040701,1,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS
50419040703,1,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS
50419040901,1,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS
50419040903,1,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS
50419048858,1,ONCOLOGICS,ACUTE,ORALS
50419049104,1,"SEX HORMONES (ANDROGENS, OESTROGENS, PROGESTOGENS,",CHRONIC,INSERTS/IMPLANTS
50419052435,1,MULTIPLE SCLEROSIS,CHRONIC,OTHER SYSTEMICS
50419074701,1,"ANTI-PARASITICS, ANTIMALARIALS, INSECTICIDES",ACUTE,ORALS
50419075401,1,ANTIBACTERIALS,ACUTE,ORALS
