,Unnamed: 0,NDC,Manufacturer,Product,Product Launch Date,Estimated LOE Date,Major Class,Acute/Chronic,Prod Form,Pack Size,Pack Quantity,Date,Year,Month,TRx,Previous_TRx,TRx_cumulative,WAC,Pct_change,Changed,total_avg_TRx,Unnamed: 21,months_since_change
12374,84845,10144059415,Covis Pharma,ZANAFLEX 02/1997 CV1,2/1/1997 0:00,1-Nov,PAIN,ACUTE,ORALS,1,150.0,2018-01-01,2018,1,289,282.0,289,2.36947,0.0,0,263.8604651,,0.0
12375,84846,10144059415,Covis Pharma,ZANAFLEX 02/1997 CV1,2/1/1997 0:00,1-Nov,PAIN,ACUTE,ORALS,1,150.0,2018-01-02,2018,2,277,289.0,566,2.36947,0.0,0,263.8604651,,0.0
12376,84847,10144059415,Covis Pharma,ZANAFLEX 02/1997 CV1,2/1/1997 0:00,1-Nov,PAIN,ACUTE,ORALS,1,150.0,2018-01-03,2018,3,303,277.0,869,2.36947,0.0,0,263.8604651,,0.0
12377,84848,10144059415,Covis Pharma,ZANAFLEX 02/1997 CV1,2/1/1997 0:00,1-Nov,PAIN,ACUTE,ORALS,1,150.0,2018-01-04,2018,4,266,303.0,1135,2.36947,0.0,0,263.8604651,,0.0
12378,84849,10144059415,Covis Pharma,ZANAFLEX 02/1997 CV1,2/1/1997 0:00,1-Nov,PAIN,ACUTE,ORALS,1,150.0,2018-01-05,2018,5,292,266.0,1427,2.36947,0.0,0,263.8604651,,0.0
12379,84850,10144059415,Covis Pharma,ZANAFLEX 02/1997 CV1,2/1/1997 0:00,1-Nov,PAIN,ACUTE,ORALS,1,150.0,2018-01-06,2018,6,271,292.0,1698,2.36947,0.0,0,263.8604651,,0.0
12380,84851,10144059415,Covis Pharma,ZANAFLEX 02/1997 CV1,2/1/1997 0:00,1-Nov,PAIN,ACUTE,ORALS,1,150.0,2018-01-07,2018,7,305,271.0,2003,2.36947,0.0,0,263.8604651,,0.0
12381,84852,10144059415,Covis Pharma,ZANAFLEX 02/1997 CV1,2/1/1997 0:00,1-Nov,PAIN,ACUTE,ORALS,1,150.0,2018-01-08,2018,8,326,305.0,2329,2.36947,0.0,0,263.8604651,,0.0
12382,84853,10144059415,Covis Pharma,ZANAFLEX 02/1997 CV1,2/1/1997 0:00,1-Nov,PAIN,ACUTE,ORALS,1,150.0,2018-01-09,2018,9,243,326.0,2572,2.36947,0.0,0,263.8604651,,0.0
12383,84854,10144059415,Covis Pharma,ZANAFLEX 02/1997 CV1,2/1/1997 0:00,1-Nov,PAIN,ACUTE,ORALS,1,150.0,2018-01-10,2018,10,310,243.0,2882,2.36947,0.0,0,263.8604651,,0.0
12384,84855,10144059415,Covis Pharma,ZANAFLEX 02/1997 CV1,2/1/1997 0:00,1-Nov,PAIN,ACUTE,ORALS,1,150.0,2018-01-11,2018,11,278,310.0,3160,2.36947,0.0,0,263.8604651,,0.0
12385,84856,10144059415,Covis Pharma,ZANAFLEX 02/1997 CV1,2/1/1997 0:00,1-Nov,PAIN,ACUTE,ORALS,1,150.0,2018-01-12,2018,12,238,278.0,3398,2.5827299999999997,0.09000325,1,263.8604651,,0.0
12386,84857,10144059415,Covis Pharma,ZANAFLEX 02/1997 CV1,2/1/1997 0:00,1-Nov,PAIN,ACUTE,ORALS,1,150.0,2019-01-01,2019,1,257,238.0,257,2.5827299999999997,0.0,0,263.8604651,,11.8
12387,84858,10144059415,Covis Pharma,ZANAFLEX 02/1997 CV1,2/1/1997 0:00,1-Nov,PAIN,ACUTE,ORALS,1,150.0,2019-01-02,2019,2,222,257.0,479,2.5827299999999997,0.0,0,263.8604651,,11.833333333333334
12388,84859,10144059415,Covis Pharma,ZANAFLEX 02/1997 CV1,2/1/1997 0:00,1-Nov,PAIN,ACUTE,ORALS,1,150.0,2019-01-03,2019,3,247,222.0,726,2.5827299999999997,0.0,0,263.8604651,,11.866666666666667
12389,84860,10144059415,Covis Pharma,ZANAFLEX 02/1997 CV1,2/1/1997 0:00,1-Nov,PAIN,ACUTE,ORALS,1,150.0,2019-01-04,2019,4,260,247.0,986,2.5827299999999997,0.0,0,263.8604651,,11.9
12390,84861,10144059415,Covis Pharma,ZANAFLEX 02/1997 CV1,2/1/1997 0:00,1-Nov,PAIN,ACUTE,ORALS,1,150.0,2019-01-05,2019,5,256,260.0,1242,2.5827299999999997,0.0,0,263.8604651,,11.933333333333334
12391,84862,10144059415,Covis Pharma,ZANAFLEX 02/1997 CV1,2/1/1997 0:00,1-Nov,PAIN,ACUTE,ORALS,1,150.0,2019-01-06,2019,6,264,256.0,1506,2.5827299999999997,0.0,0,263.8604651,,11.966666666666667
12392,84863,10144059415,Covis Pharma,ZANAFLEX 02/1997 CV1,2/1/1997 0:00,1-Nov,PAIN,ACUTE,ORALS,1,150.0,2019-01-07,2019,7,230,264.0,1736,2.7118599999999997,0.049997482999999995,1,263.8604651,,12.0
12393,84864,10144059415,Covis Pharma,ZANAFLEX 02/1997 CV1,2/1/1997 0:00,1-Nov,PAIN,ACUTE,ORALS,1,150.0,2019-01-08,2019,8,277,230.0,2013,2.7118599999999997,0.0,0,263.8604651,,0.03333333333333333
12394,84865,10144059415,Covis Pharma,ZANAFLEX 02/1997 CV1,2/1/1997 0:00,1-Nov,PAIN,ACUTE,ORALS,1,150.0,2019-01-09,2019,9,264,277.0,2277,2.7118599999999997,0.0,0,263.8604651,,0.06666666666666667
12395,84866,10144059415,Covis Pharma,ZANAFLEX 02/1997 CV1,2/1/1997 0:00,1-Nov,PAIN,ACUTE,ORALS,1,150.0,2019-01-10,2019,10,238,264.0,2515,2.7118599999999997,0.0,0,263.8604651,,0.1
12396,84867,10144059415,Covis Pharma,ZANAFLEX 02/1997 CV1,2/1/1997 0:00,1-Nov,PAIN,ACUTE,ORALS,1,150.0,2019-01-11,2019,11,283,238.0,2798,2.7118599999999997,0.0,0,263.8604651,,0.13333333333333333
12397,84868,10144059415,Covis Pharma,ZANAFLEX 02/1997 CV1,2/1/1997 0:00,1-Nov,PAIN,ACUTE,ORALS,1,150.0,2019-01-12,2019,12,279,283.0,3077,2.7118599999999997,0.0,0,263.8604651,,0.16666666666666666
12398,84869,10144059415,Covis Pharma,ZANAFLEX 02/1997 CV1,2/1/1997 0:00,1-Nov,PAIN,ACUTE,ORALS,1,150.0,2020-01-01,2020,1,242,279.0,242,2.7118599999999997,0.0,0,263.8604651,,11.966666666666667
12399,84870,10144059415,Covis Pharma,ZANAFLEX 02/1997 CV1,2/1/1997 0:00,1-Nov,PAIN,ACUTE,ORALS,1,150.0,2020-01-02,2020,2,240,242.0,482,2.7118599999999997,0.0,0,263.8604651,,12.0
12400,84871,10144059415,Covis Pharma,ZANAFLEX 02/1997 CV1,2/1/1997 0:00,1-Nov,PAIN,ACUTE,ORALS,1,150.0,2020-01-03,2020,3,228,240.0,710,2.7118599999999997,0.0,0,263.8604651,,12.033333333333333
12401,84872,10144059415,Covis Pharma,ZANAFLEX 02/1997 CV1,2/1/1997 0:00,1-Nov,PAIN,ACUTE,ORALS,1,150.0,2020-01-04,2020,4,159,228.0,869,2.7118599999999997,0.0,0,263.8604651,,12.066666666666666
12402,84873,10144059415,Covis Pharma,ZANAFLEX 02/1997 CV1,2/1/1997 0:00,1-Nov,PAIN,ACUTE,ORALS,1,150.0,2020-01-05,2020,5,149,159.0,1018,2.7118599999999997,0.0,0,263.8604651,,12.1
12403,84874,10144059415,Covis Pharma,ZANAFLEX 02/1997 CV1,2/1/1997 0:00,1-Nov,PAIN,ACUTE,ORALS,1,150.0,2020-01-06,2020,6,100,149.0,1118,2.7118599999999997,0.0,0,263.8604651,,12.133333333333333
12404,84875,10144059415,Covis Pharma,ZANAFLEX 02/1997 CV1,2/1/1997 0:00,1-Nov,PAIN,ACUTE,ORALS,1,150.0,2020-01-07,2020,7,80,100.0,1198,2.7118599999999997,0.0,0,263.8604651,,12.166666666666666
12405,84876,173034442,GlaxoSmithKline Group of Companies,ZANTAC 06/1983 GSK,6/1/1983 0:00,Jul-97,ANTI-ULCERANTS,CHRONIC,ORALS,1,60.0,2014-01-08,2014,8,521,,521,4.37483,,0,359.4545455,,0.0
12406,84877,173034442,GlaxoSmithKline Group of Companies,ZANTAC 06/1983 GSK,6/1/1983 0:00,Jul-97,ANTI-ULCERANTS,CHRONIC,ORALS,1,60.0,2014-01-09,2014,9,522,521.0,1043,4.37483,0.0,0,359.4545455,,0.0
12407,84878,173034442,GlaxoSmithKline Group of Companies,ZANTAC 06/1983 GSK,6/1/1983 0:00,Jul-97,ANTI-ULCERANTS,CHRONIC,ORALS,1,60.0,2014-01-10,2014,10,557,522.0,1600,4.37483,0.0,0,359.4545455,,0.0
12408,84879,173034442,GlaxoSmithKline Group of Companies,ZANTAC 06/1983 GSK,6/1/1983 0:00,Jul-97,ANTI-ULCERANTS,CHRONIC,ORALS,1,60.0,2014-01-11,2014,11,455,557.0,2055,4.37483,0.0,0,359.4545455,,0.0
12409,84880,173034442,GlaxoSmithKline Group of Companies,ZANTAC 06/1983 GSK,6/1/1983 0:00,Jul-97,ANTI-ULCERANTS,CHRONIC,ORALS,1,60.0,2014-01-12,2014,12,542,455.0,2597,4.37483,0.0,0,359.4545455,,0.0
12410,84881,173034442,GlaxoSmithKline Group of Companies,ZANTAC 06/1983 GSK,6/1/1983 0:00,Jul-97,ANTI-ULCERANTS,CHRONIC,ORALS,1,60.0,2015-01-01,2015,1,547,542.0,547,4.37483,0.0,0,359.4545455,,0.0
12411,84882,173034442,GlaxoSmithKline Group of Companies,ZANTAC 06/1983 GSK,6/1/1983 0:00,Jul-97,ANTI-ULCERANTS,CHRONIC,ORALS,1,60.0,2015-01-02,2015,2,532,547.0,1079,4.37483,0.0,0,359.4545455,,0.0
12412,84883,173034442,GlaxoSmithKline Group of Companies,ZANTAC 06/1983 GSK,6/1/1983 0:00,Jul-97,ANTI-ULCERANTS,CHRONIC,ORALS,1,60.0,2015-01-03,2015,3,648,532.0,1727,4.37483,0.0,0,359.4545455,,0.0
12413,84884,173034442,GlaxoSmithKline Group of Companies,ZANTAC 06/1983 GSK,6/1/1983 0:00,Jul-97,ANTI-ULCERANTS,CHRONIC,ORALS,1,60.0,2015-01-04,2015,4,547,648.0,2274,4.37483,0.0,0,359.4545455,,0.0
12414,84885,173034442,GlaxoSmithKline Group of Companies,ZANTAC 06/1983 GSK,6/1/1983 0:00,Jul-97,ANTI-ULCERANTS,CHRONIC,ORALS,1,60.0,2015-01-05,2015,5,508,547.0,2782,4.37483,0.0,0,359.4545455,,0.0
12415,84886,173034442,GlaxoSmithKline Group of Companies,ZANTAC 06/1983 GSK,6/1/1983 0:00,Jul-97,ANTI-ULCERANTS,CHRONIC,ORALS,1,60.0,2015-01-06,2015,6,522,508.0,3304,4.37483,0.0,0,359.4545455,,0.0
12416,84887,173034442,GlaxoSmithKline Group of Companies,ZANTAC 06/1983 GSK,6/1/1983 0:00,Jul-97,ANTI-ULCERANTS,CHRONIC,ORALS,1,60.0,2015-01-07,2015,7,468,522.0,3772,4.81233,0.100003886,1,359.4545455,,0.0
12417,84888,173034442,GlaxoSmithKline Group of Companies,ZANTAC 06/1983 GSK,6/1/1983 0:00,Jul-97,ANTI-ULCERANTS,CHRONIC,ORALS,1,60.0,2015-01-08,2015,8,480,468.0,4252,4.81233,0.0,0,359.4545455,,0.03333333333333333
12418,84889,173034442,GlaxoSmithKline Group of Companies,ZANTAC 06/1983 GSK,6/1/1983 0:00,Jul-97,ANTI-ULCERANTS,CHRONIC,ORALS,1,60.0,2015-01-09,2015,9,399,480.0,4651,4.81233,0.0,0,359.4545455,,0.06666666666666667
12419,84890,173034442,GlaxoSmithKline Group of Companies,ZANTAC 06/1983 GSK,6/1/1983 0:00,Jul-97,ANTI-ULCERANTS,CHRONIC,ORALS,1,60.0,2015-01-10,2015,10,460,399.0,5111,4.81233,0.0,0,359.4545455,,0.1
12420,84891,173034442,GlaxoSmithKline Group of Companies,ZANTAC 06/1983 GSK,6/1/1983 0:00,Jul-97,ANTI-ULCERANTS,CHRONIC,ORALS,1,60.0,2015-01-11,2015,11,436,460.0,5547,4.81233,0.0,0,359.4545455,,0.13333333333333333
12421,84892,173034442,GlaxoSmithKline Group of Companies,ZANTAC 06/1983 GSK,6/1/1983 0:00,Jul-97,ANTI-ULCERANTS,CHRONIC,ORALS,1,60.0,2015-01-12,2015,12,457,436.0,6004,4.81233,0.0,0,359.4545455,,0.16666666666666666
12422,84893,173034442,GlaxoSmithKline Group of Companies,ZANTAC 06/1983 GSK,6/1/1983 0:00,Jul-97,ANTI-ULCERANTS,CHRONIC,ORALS,1,60.0,2016-01-01,2016,1,336,457.0,336,5.53416,0.14999594800000002,1,359.4545455,,11.966666666666667
12423,84894,173034442,GlaxoSmithKline Group of Companies,ZANTAC 06/1983 GSK,6/1/1983 0:00,Jul-97,ANTI-ULCERANTS,CHRONIC,ORALS,1,60.0,2016-01-02,2016,2,437,336.0,773,5.53416,0.0,0,359.4545455,,0.03333333333333333
12424,84895,173034442,GlaxoSmithKline Group of Companies,ZANTAC 06/1983 GSK,6/1/1983 0:00,Jul-97,ANTI-ULCERANTS,CHRONIC,ORALS,1,60.0,2016-01-03,2016,3,479,437.0,1252,5.53416,0.0,0,359.4545455,,0.06666666666666667
12425,84896,173034442,GlaxoSmithKline Group of Companies,ZANTAC 06/1983 GSK,6/1/1983 0:00,Jul-97,ANTI-ULCERANTS,CHRONIC,ORALS,1,60.0,2016-01-04,2016,4,390,479.0,1642,5.53416,0.0,0,359.4545455,,0.1
12426,84897,173034442,GlaxoSmithKline Group of Companies,ZANTAC 06/1983 GSK,6/1/1983 0:00,Jul-97,ANTI-ULCERANTS,CHRONIC,ORALS,1,60.0,2016-01-05,2016,5,410,390.0,2052,5.53416,0.0,0,359.4545455,,0.13333333333333333
12427,84898,173034442,GlaxoSmithKline Group of Companies,ZANTAC 06/1983 GSK,6/1/1983 0:00,Jul-97,ANTI-ULCERANTS,CHRONIC,ORALS,1,60.0,2016-01-06,2016,6,475,410.0,2527,5.53416,0.0,0,359.4545455,,0.16666666666666666
12428,84899,173034442,GlaxoSmithKline Group of Companies,ZANTAC 06/1983 GSK,6/1/1983 0:00,Jul-97,ANTI-ULCERANTS,CHRONIC,ORALS,1,60.0,2016-01-07,2016,7,409,475.0,2936,5.53416,0.0,0,359.4545455,,0.2
12429,84900,173034442,GlaxoSmithKline Group of Companies,ZANTAC 06/1983 GSK,6/1/1983 0:00,Jul-97,ANTI-ULCERANTS,CHRONIC,ORALS,1,60.0,2016-01-08,2016,8,480,409.0,3416,5.53416,0.0,0,359.4545455,,0.23333333333333334
12430,84901,173034442,GlaxoSmithKline Group of Companies,ZANTAC 06/1983 GSK,6/1/1983 0:00,Jul-97,ANTI-ULCERANTS,CHRONIC,ORALS,1,60.0,2016-01-09,2016,9,442,480.0,3858,5.53416,0.0,0,359.4545455,,0.26666666666666666
12431,84902,173034442,GlaxoSmithKline Group of Companies,ZANTAC 06/1983 GSK,6/1/1983 0:00,Jul-97,ANTI-ULCERANTS,CHRONIC,ORALS,1,60.0,2016-01-10,2016,10,491,442.0,4349,5.53416,0.0,0,359.4545455,,0.3
12432,84903,173034442,GlaxoSmithKline Group of Companies,ZANTAC 06/1983 GSK,6/1/1983 0:00,Jul-97,ANTI-ULCERANTS,CHRONIC,ORALS,1,60.0,2016-01-11,2016,11,475,491.0,4824,5.53416,0.0,0,359.4545455,,0.3333333333333333
12433,84904,173034442,GlaxoSmithKline Group of Companies,ZANTAC 06/1983 GSK,6/1/1983 0:00,Jul-97,ANTI-ULCERANTS,CHRONIC,ORALS,1,60.0,2016-01-12,2016,12,468,475.0,5292,5.53416,0.0,0,359.4545455,,0.36666666666666664
12434,84905,173034442,GlaxoSmithKline Group of Companies,ZANTAC 06/1983 GSK,6/1/1983 0:00,Jul-97,ANTI-ULCERANTS,CHRONIC,ORALS,1,60.0,2017-01-01,2017,1,307,468.0,307,5.53416,0.0,0,359.4545455,,12.2
12435,84906,173034442,GlaxoSmithKline Group of Companies,ZANTAC 06/1983 GSK,6/1/1983 0:00,Jul-97,ANTI-ULCERANTS,CHRONIC,ORALS,1,60.0,2017-01-02,2017,2,218,307.0,525,6.03216,0.089986556,1,359.4545455,,12.233333333333333
12436,84907,173034442,GlaxoSmithKline Group of Companies,ZANTAC 06/1983 GSK,6/1/1983 0:00,Jul-97,ANTI-ULCERANTS,CHRONIC,ORALS,1,60.0,2017-01-03,2017,3,206,218.0,731,6.03216,0.0,0,359.4545455,,0.03333333333333333
12437,84908,173034442,GlaxoSmithKline Group of Companies,ZANTAC 06/1983 GSK,6/1/1983 0:00,Jul-97,ANTI-ULCERANTS,CHRONIC,ORALS,1,60.0,2017-01-04,2017,4,154,206.0,885,6.03216,0.0,0,359.4545455,,0.06666666666666667
12438,84909,173034442,GlaxoSmithKline Group of Companies,ZANTAC 06/1983 GSK,6/1/1983 0:00,Jul-97,ANTI-ULCERANTS,CHRONIC,ORALS,1,60.0,2017-01-05,2017,5,149,154.0,1034,6.03216,0.0,0,359.4545455,,0.1
12439,84910,173034442,GlaxoSmithKline Group of Companies,ZANTAC 06/1983 GSK,6/1/1983 0:00,Jul-97,ANTI-ULCERANTS,CHRONIC,ORALS,1,60.0,2017-01-06,2017,6,112,149.0,1146,6.03216,0.0,0,359.4545455,,0.13333333333333333
12440,84911,173034442,GlaxoSmithKline Group of Companies,ZANTAC 06/1983 GSK,6/1/1983 0:00,Jul-97,ANTI-ULCERANTS,CHRONIC,ORALS,1,60.0,2017-01-07,2017,7,82,112.0,1228,6.03216,0.0,0,359.4545455,,0.16666666666666666
12441,84912,173034442,GlaxoSmithKline Group of Companies,ZANTAC 06/1983 GSK,6/1/1983 0:00,Jul-97,ANTI-ULCERANTS,CHRONIC,ORALS,1,60.0,2017-01-08,2017,8,94,82.0,1322,6.03216,0.0,0,359.4545455,,0.2
12442,84913,173034442,GlaxoSmithKline Group of Companies,ZANTAC 06/1983 GSK,6/1/1983 0:00,Jul-97,ANTI-ULCERANTS,CHRONIC,ORALS,1,60.0,2017-01-09,2017,9,100,94.0,1422,6.03216,0.0,0,359.4545455,,0.23333333333333334
12443,84914,173034442,GlaxoSmithKline Group of Companies,ZANTAC 06/1983 GSK,6/1/1983 0:00,Jul-97,ANTI-ULCERANTS,CHRONIC,ORALS,1,60.0,2017-01-10,2017,10,77,100.0,1499,6.03216,0.0,0,359.4545455,,0.26666666666666666
12444,84915,173034442,GlaxoSmithKline Group of Companies,ZANTAC 06/1983 GSK,6/1/1983 0:00,Jul-97,ANTI-ULCERANTS,CHRONIC,ORALS,1,60.0,2017-01-11,2017,11,97,77.0,1596,6.03216,0.0,0,359.4545455,,0.3
12445,84916,173034442,GlaxoSmithKline Group of Companies,ZANTAC 06/1983 GSK,6/1/1983 0:00,Jul-97,ANTI-ULCERANTS,CHRONIC,ORALS,1,60.0,2017-01-12,2017,12,89,97.0,1685,6.03216,0.0,0,359.4545455,,0.3333333333333333
12446,84917,173034442,GlaxoSmithKline Group of Companies,ZANTAC 06/1983 GSK,6/1/1983 0:00,Jul-97,ANTI-ULCERANTS,CHRONIC,ORALS,1,60.0,2018-01-01,2018,1,83,89.0,83,6.03216,0.0,0,359.4545455,,12.133333333333333
12447,84918,173034442,GlaxoSmithKline Group of Companies,ZANTAC 06/1983 GSK,6/1/1983 0:00,Jul-97,ANTI-ULCERANTS,CHRONIC,ORALS,1,60.0,2018-01-02,2018,2,74,83.0,157,6.03216,0.0,0,359.4545455,,12.166666666666666
12448,84919,173034442,GlaxoSmithKline Group of Companies,ZANTAC 06/1983 GSK,6/1/1983 0:00,Jul-97,ANTI-ULCERANTS,CHRONIC,ORALS,1,60.0,2018-01-03,2018,3,81,74.0,238,6.03216,0.0,0,359.4545455,,12.2
12449,85277,69656010330,TESARO Inc.,ZEJULA 04/2017 GSK,4/1/2017 0:00,30-Mar,ONCOLOGICS,ACUTE,ORALS,1,30.0,2018-01-10,2018,10,200,,200,219.46667000000002,,0,834.4545455,,0.0
12450,85278,69656010330,TESARO Inc.,ZEJULA 04/2017 GSK,4/1/2017 0:00,30-Mar,ONCOLOGICS,ACUTE,ORALS,1,30.0,2018-01-11,2018,11,166,200.0,366,219.46667000000002,0.0,0,834.4545455,,0.0
12451,85279,69656010330,TESARO Inc.,ZEJULA 04/2017 GSK,4/1/2017 0:00,30-Mar,ONCOLOGICS,ACUTE,ORALS,1,30.0,2018-01-12,2018,12,175,166.0,541,219.46667000000002,0.0,0,834.4545455,,0.0
12452,85280,69656010330,TESARO Inc.,ZEJULA 04/2017 GSK,4/1/2017 0:00,30-Mar,ONCOLOGICS,ACUTE,ORALS,1,30.0,2019-01-01,2019,1,167,175.0,167,219.46667000000002,0.0,0,834.4545455,,0.0
12453,85281,69656010330,TESARO Inc.,ZEJULA 04/2017 GSK,4/1/2017 0:00,30-Mar,ONCOLOGICS,ACUTE,ORALS,1,30.0,2019-01-02,2019,2,135,167.0,302,219.46667000000002,0.0,0,834.4545455,,0.0
12454,85282,69656010330,TESARO Inc.,ZEJULA 04/2017 GSK,4/1/2017 0:00,30-Mar,ONCOLOGICS,ACUTE,ORALS,1,30.0,2019-01-03,2019,3,153,135.0,455,219.46667000000002,0.0,0,834.4545455,,0.0
12455,85283,69656010330,TESARO Inc.,ZEJULA 04/2017 GSK,4/1/2017 0:00,30-Mar,ONCOLOGICS,ACUTE,ORALS,1,30.0,2019-01-04,2019,4,156,153.0,611,219.46667000000002,0.0,0,834.4545455,,0.0
12456,85284,69656010330,TESARO Inc.,ZEJULA 04/2017 GSK,4/1/2017 0:00,30-Mar,ONCOLOGICS,ACUTE,ORALS,1,30.0,2019-01-05,2019,5,824,156.0,1435,219.46667000000002,0.0,0,834.4545455,,0.0
12457,85285,69656010330,TESARO Inc.,ZEJULA 04/2017 GSK,4/1/2017 0:00,30-Mar,ONCOLOGICS,ACUTE,ORALS,1,30.0,2019-01-06,2019,6,972,824.0,2407,219.46667000000002,0.0,0,834.4545455,,0.0
12458,85286,69656010330,TESARO Inc.,ZEJULA 04/2017 GSK,4/1/2017 0:00,30-Mar,ONCOLOGICS,ACUTE,ORALS,1,30.0,2019-01-07,2019,7,1077,972.0,3484,219.46667000000002,0.0,0,834.4545455,,0.0
12459,85287,69656010330,TESARO Inc.,ZEJULA 04/2017 GSK,4/1/2017 0:00,30-Mar,ONCOLOGICS,ACUTE,ORALS,1,30.0,2019-01-08,2019,8,1019,1077.0,4503,230.44,0.049999984000000004,1,834.4545455,,0.0
12460,85288,69656010330,TESARO Inc.,ZEJULA 04/2017 GSK,4/1/2017 0:00,30-Mar,ONCOLOGICS,ACUTE,ORALS,1,30.0,2019-01-09,2019,9,934,1019.0,5437,230.44,0.0,0,834.4545455,,0.03333333333333333
12461,85289,69656010330,TESARO Inc.,ZEJULA 04/2017 GSK,4/1/2017 0:00,30-Mar,ONCOLOGICS,ACUTE,ORALS,1,30.0,2019-01-10,2019,10,987,934.0,6424,230.44,0.0,0,834.4545455,,0.06666666666666667
12462,85290,69656010330,TESARO Inc.,ZEJULA 04/2017 GSK,4/1/2017 0:00,30-Mar,ONCOLOGICS,ACUTE,ORALS,1,30.0,2019-01-11,2019,11,977,987.0,7401,230.44,0.0,0,834.4545455,,0.1
12463,85291,69656010330,TESARO Inc.,ZEJULA 04/2017 GSK,4/1/2017 0:00,30-Mar,ONCOLOGICS,ACUTE,ORALS,1,30.0,2019-01-12,2019,12,1189,977.0,8590,230.44,0.0,0,834.4545455,,0.13333333333333333
12464,85292,69656010330,TESARO Inc.,ZEJULA 04/2017 GSK,4/1/2017 0:00,30-Mar,ONCOLOGICS,ACUTE,ORALS,1,30.0,2020-01-01,2020,1,1227,1189.0,1227,230.44,0.0,0,834.4545455,,11.933333333333334
12465,85293,69656010330,TESARO Inc.,ZEJULA 04/2017 GSK,4/1/2017 0:00,30-Mar,ONCOLOGICS,ACUTE,ORALS,1,30.0,2020-01-02,2020,2,1137,1227.0,2364,241.96200000000002,0.05,1,834.4545455,,11.966666666666667
12466,85294,69656010330,TESARO Inc.,ZEJULA 04/2017 GSK,4/1/2017 0:00,30-Mar,ONCOLOGICS,ACUTE,ORALS,1,30.0,2020-01-03,2020,3,1355,1137.0,3719,241.96200000000002,0.0,0,834.4545455,,0.03333333333333333
12467,85295,69656010330,TESARO Inc.,ZEJULA 04/2017 GSK,4/1/2017 0:00,30-Mar,ONCOLOGICS,ACUTE,ORALS,1,30.0,2020-01-04,2020,4,1291,1355.0,5010,241.96200000000002,0.0,0,834.4545455,,0.06666666666666667
12468,85296,69656010330,TESARO Inc.,ZEJULA 04/2017 GSK,4/1/2017 0:00,30-Mar,ONCOLOGICS,ACUTE,ORALS,1,30.0,2020-01-05,2020,5,1276,1291.0,6286,241.96200000000002,0.0,0,834.4545455,,0.1
12469,85297,69656010330,TESARO Inc.,ZEJULA 04/2017 GSK,4/1/2017 0:00,30-Mar,ONCOLOGICS,ACUTE,ORALS,1,30.0,2020-01-06,2020,6,1577,1276.0,7863,241.96200000000002,0.0,0,834.4545455,,0.13333333333333333
12470,85298,69656010330,TESARO Inc.,ZEJULA 04/2017 GSK,4/1/2017 0:00,30-Mar,ONCOLOGICS,ACUTE,ORALS,1,30.0,2020-01-07,2020,7,1364,1577.0,9227,241.96200000000002,0.0,0,834.4545455,,0.16666666666666666
12471,85662,52427043690,Almatica Pharma a subsidiary of Alvogen,ZESTORETIC 03/1989 A0P,3/1/1989 0:00,2-Jun,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS,1,90.0,2015-01-04,2015,4,6,,6,12.0,,0,148.421875,,0.0
12472,85663,52427043690,Almatica Pharma a subsidiary of Alvogen,ZESTORETIC 03/1989 A0P,3/1/1989 0:00,2-Jun,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS,1,90.0,2015-01-05,2015,5,33,6.0,39,12.0,0.0,0,148.421875,,0.0
12473,85664,52427043690,Almatica Pharma a subsidiary of Alvogen,ZESTORETIC 03/1989 A0P,3/1/1989 0:00,2-Jun,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS,1,90.0,2015-01-06,2015,6,141,33.0,180,12.0,0.0,0,148.421875,,0.0
12474,85665,52427043690,Almatica Pharma a subsidiary of Alvogen,ZESTORETIC 03/1989 A0P,3/1/1989 0:00,2-Jun,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS,1,90.0,2015-01-07,2015,7,167,141.0,347,12.0,0.0,0,148.421875,,0.0
12475,85666,52427043690,Almatica Pharma a subsidiary of Alvogen,ZESTORETIC 03/1989 A0P,3/1/1989 0:00,2-Jun,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS,1,90.0,2015-01-08,2015,8,172,167.0,519,12.0,0.0,0,148.421875,,0.0
12476,85667,52427043690,Almatica Pharma a subsidiary of Alvogen,ZESTORETIC 03/1989 A0P,3/1/1989 0:00,2-Jun,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS,1,90.0,2015-01-09,2015,9,233,172.0,752,12.0,0.0,0,148.421875,,0.0
12477,85668,52427043690,Almatica Pharma a subsidiary of Alvogen,ZESTORETIC 03/1989 A0P,3/1/1989 0:00,2-Jun,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS,1,90.0,2015-01-10,2015,10,245,233.0,997,12.0,0.0,0,148.421875,,0.0
12478,85669,52427043690,Almatica Pharma a subsidiary of Alvogen,ZESTORETIC 03/1989 A0P,3/1/1989 0:00,2-Jun,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS,1,90.0,2015-01-11,2015,11,260,245.0,1257,12.0,0.0,0,148.421875,,0.0
